,Unnamed: 0,video_id,author,comment,vectores_tfidf,comment_stem,sentiment,c_hateful,targeted,aggresive
3940,8056,lOiANkwu-rY,UCoZoLLk0kGPXj7LV9CntPPg,"Bonito cuento se inventaron, solo un idiota puede creer esto; ya que dicen muchos detalles; pero sin prueba alguna. Me recuerda las filosofíaa de los mentirosos, es para ser creíble una mentira, tienes que inventar muchos detalles, tantos que no les de tiempo de pedir evidencias contundentes!😂😂😂",[0. 0. 0. ... 0. 0. 0.],bonito cuento inventaron solo idiota pued creer dicen detal prueba alguna recuerda filosof mentiroso mentira inventar detal tanto tiempo pedir evidencia contundent,-1.0,0.020202258601784706,0.008294617757201195,0.014369417913258076
3941,8057,lOiANkwu-rY,UCo_uJNrWICSk-w2Z9BylPhA,"Eso lo negocoaron con , los goviernos del Fmln , eso que dicen es mentira aunquesea un papelucho de USA  , sr ya se va  pronunciar ya te va contestar en publico sr avos pir chayotero y mitomano note da res puesta. Le qyiern poner lo que los goviernos del flmln hiso ,lo unico sabelos que no hay pandilleros en lascalles ja ja ja y asi seguira señor mitomano ,no quieroseñalar pais pwro por nombres puedo decir carios de tu pais ,ña nana india voa , hay mas la sol leon uuy se vrinca eso o es epidemia como es la babosada",[0. 0. 0. ... 0. 0. 0.],negocoaron govierno fmln dicen mentira aunquesea papelucho pronunciar contestar publico avo chayotero mitomano note puesta qyiern poner govierno flmln hiso unico sabelo pandillero lascal seguira mitomano quieros alar pai pwro nombr puedo decir cario pai nana india leon vrinca epidemia babosada,-1.0,0.11596225947141647,0.042766496539115906,0.10777008533477783
3942,8060,lOiANkwu-rY,UC-dRmw3B7vJ5OictInQPSeA,"Es totalmente cierto, bukele negoció la protección y salida de los altos líderes de las pandillas, todos lo sabemos en el salvador, hasta sus fanáticos, pero tienen que hacer de troles de su ídolo. Que bueno que se estén dando estas noticias aquí.",[0. 0. 0. ... 0. 0. 0.],totalment cierto bukel negoci protecci salida alto dere pandilla sabemo salvador tico hacer trole dolo bueno dando noticia,-1.0,0.016121553257107735,0.00852060317993164,0.012464271858334541
3943,8061,lOiANkwu-rY,UCDgPOAcP4kKgsNYyqcGMVuw,"No es creible que Bukele haya hecho pacto con pandillas porque desde que tomo el poder no ha parado de combatirlos, los homicidios se han reducito porque todos los padillero estan presos y los poquitos que andan sueltos que siempre los estan buscando ya no tienen la misma fuerza de los Gobiernos del fmln y ARENA",[0. 0. 0. ... 0. 0. 0.],creibl bukel hecho pacto pandilla tomo poder parado combatirlo homicidio reducito padillero estan preso poquito andan suelto siempr estan buscando misma fuerza gobierno fmln arena,-1.0,0.032480522990226746,0.006731161382049322,0.02207944728434086
3944,8062,lOiANkwu-rY,UCzXjUBBJhu1ZppjgOWucsAQ,"Si los principales capos estan en Nicaragua, quienes son?... pues Mauricio Funes y Sanchez Ceren, el otro:  Saca esta preso todavia y Flores ya esta descansando en paz, todos estos eran los lideres de toda la pudricion, poco a poco se ha ido limpiando y muchos huyeron de la justicia, hasta recibieron ayuda de algunos paises poderosos para poder escapar... esto deberian publicar los medios pero lo callan, ya el pueblo no ignora la realidad.",[0. 0. 0. ... 0. 0. 0.],principal capo estan nicaragua pue mauricio fune sanchez ceren saca preso todavia flore descansando lider toda pudricion limpiando huyeron justicia recibieron ayuda pais poderoso poder escapar deberian publicar medio callan pueblo ignora realidad,-1.0,0.10048247128725052,0.005989447236061096,0.047924499958753586
3945,8063,lOiANkwu-rY,UCSvSgYUUu2tQsUPO48o95XA,"JAJJAJAJAJAJAJJA Decían que era mentira y hasta felicitaban a ese presidente. Y el mismo INTERPOL capturó a él líder de la pandilla.
¿Ahora que dirán? ¿Que también es mentira? 

Además que la reelección es inconstitucional, tienen mente de chacalin qué jamás piensa el porqué quiere su reelección.

Si tan bueno es el poder de estar de presidente, porque los demás gobiernos no hicieron lo mismo, pedir reelección. A cambio se fueron huyendo.
En cambio este, quiere seguir dando una imagen falsa de lo que en El Salvador no ocurre. Pero delen, que a ustedes los deslumbra las luces Led.
Y solo el verdadero salvadoreño trabajador, sabe como es la realidad de las cosas. Lo demás, pura fachada.",[0. 0. 0. ... 0. 0. 0.],jajjajajajajajja mentira felicitaban president mismo interpol captur pandilla ahora tambi mentira adem reelecci inconstitucion ment chacalin piensa porqu quier reelecci bueno poder president gobierno hicieron mismo pedir reelecci cambio huyendo cambio quier seguir dando imagen falsa salvador ocurr delen usted deslumbra luce solo verdadero salvador trabajador sabe realidad cosa pura fachada,-1.0,0.12937839329242706,0.012353245168924332,0.0644037127494812
3946,8064,lOiANkwu-rY,UCHugsmSDviNWfDsmYkatjpg,"Bukele era el que decía antes: Malditos, mil veces malditos los que han negociado con pandillas"". Salió igual que Tony Saca, Mauricio Funes y Salvador Sánchez Cerén.",[0. 0. 0. ... 0. 0. 0.],bukel maldito vece maldito negociado pandilla sali igual toni saca mauricio fune salvador nchez,-1.0,0.021523891016840935,0.021298019215464592,0.026089176535606384
3947,8065,lOiANkwu-rY,UCDNhMOhMzBvy1yTrm--_LPA,"Fernando, aún siguen controlando el territorio, solo que se han llevado a los principales, pero las órdenes las siguen dando desde la cárcel. Y tampoco es que se han llevado a todos los palabreros (jefes de barrio), incluso a muchos los sacó el actual gobierno de la cárcel y los mandó con todo pagado y de lujo a Guatemala y México. Miles están escondidos en sus casas o no tienen antecedentes y por eso no se los llevan. Y mucha gente no los denuncia porque el mismo sistema les filtra a los mareros quién los 'delató' y ""lo desaparecen"". Es la nueva modalidad, ya no se ven muertos en las calles, se los llevan a matar y enterrar en lugares apartados😢",[0. 0. 0. ... 0. 0. 0.],fernando siguen controlando territorio solo llevado principal rdene siguen dando rcel tampoco llevado palabrero jefe barrio incluso actual gobierno rcel mand pagado lujo guatemala xico mile escondido casa antecedent llevan mucha gent denuncia mismo sistema filtra marero delat desaparecen nueva modalidad muerto call llevan matar enterrar lugar apartado,-1.0,0.5695902109146118,0.011496839113533497,0.21788328886032104
3948,8066,lOiANkwu-rY,UCieqPaRg8TfxCh6S-6vdNxw,Ahora la tactica de bukele para no ser extraditado por eeuu es estarse reeligiendo en el poder  para blindarse todo un dictador,[0. 0. 0. ... 0. 0. 0.],ahora tactica bukel extraditado eeuu estars reeligiendo poder blindars dictador,-1.0,0.12427255511283875,0.010785941034555435,0.052465517073869705
3949,8070,lOiANkwu-rY,UC4uqQ-X5quQld-RrqH9EhvQ,"Todo tiene sentido el que no quiere ver es por que no quiere no?

Cómo explican que al crock lo dejaron libre en 2021 cuando nayib ya estaba de presidente y no digan que los jueces por que "" los estan recapturando de penales no se diga de maxima seguridad no "" ?

Como explican que de los verdaderos lideres no se habla? El viejo lin etc etc si nayib se la llevan de san riata asi como es ya los hubiera sacado delante de camaras y hubiera dicho que les han ganado la guerra o no?


Todo esta muy raro por que ni siquiera se defendieron los pandilleros desde el principio se dejaron agarrar algo hay detras de todo esto que no cuadra la verdad piensenlo y veran que no estoy equivocado.",[0. 0. 0. ... 0. 0. 0.],quier quier explican crock dejaron libr nayib president digan juec estan recapturando penal diga maxima seguridad explican verdadero lider habla viejo nayib llevan riata sacado delant camara dicho ganado guerra raro siquiera defendieron pandillero principio dejaron agarrar detra cuadra verdad piensenlo veran equivocado,-1.0,0.07204429060220718,0.007792568299919367,0.0396079383790493
3950,8071,lOiANkwu-rY,UCSe8uxq3q7op4Xj8NOgsjuw,"No se que tipo de ""negociaciones"" hayan tenido con el actual presidente. Puede que haya sido parte de su estragegia, pero lo bueno es que se les acabo el show.",[0. 0. 0. ... 0. 0. 0.],tipo negociacion actual president pued sido part estragegia bueno acabo show,-1.0,0.028119899332523346,0.008581910282373428,0.014456811361014843
3951,8073,3MOIQa6KHiQ,UCyM__AbTCsMNp3U7hwNO4NA,Esta man pesidente,[0. 0. 0. ... 0. 0. 0.],pesident,-1.0,0.04929764196276665,0.029001852497458458,0.04074676334857941
3952,8076,3MOIQa6KHiQ,UCqbrYzPGoFnHRe5fKecFyXg,"Ahora todo se le volvió un mierdero por qué la cosa se puso difícil bidén hizo todo lo contrario a Trump y vea lo que está pasando ahora en la frontera aquí en Colombia mueren por la frontera muchos Nueva York es un caos mírenlo nada más y uno que quiere sacar visa ir legal se la demoran como 6 veces o hasta que uno desista poniéndolo como ejemplo,  y mire como entran los ilegales de verdad que desastre",[0. 0. 0. ... 0. 0. 0.],ahora volvi mierdero cosa puso hizo contrario trump pasando ahora frontera colombia mueren frontera nueva york cao renlo quier sacar visa legal demoran vece desista poni ndolo ejemplo mire entran ilegal verdad desastr,-1.0,0.8212944865226746,0.012373198755085468,0.43296515941619873
3953,8078,3MOIQa6KHiQ,UCnLJDq5NouqJzYpTmThMRpA,"Esa reportera se equivocó diciendo que los norteamericanos estaban 
 de acuerdo con Biden. 
Es increíble el daño he le está haciendo a este país y a su gente.",[0. 0. 0. ... 0. 0. 0.],reportera equivoc diciendo norteamericano acuerdo biden incr haciendo gent,-1.0,0.054740309715270996,0.01219839509576559,0.023374641314148903
3954,8079,3MOIQa6KHiQ,UCnLJDq5NouqJzYpTmThMRpA,"Es increíble como Biden quiere acabar con este país. A dos años de firmar la nueva ley que admite la entrada de extranjeros, hoy septiembre del 2023 tenemos una invasión con la cantidad de ilegales entrando vamos a acabar con este bello y seguro país que solía ser. Bye, bye American dream",[0. 0. 0. ... 0. 0. 0.],incr biden quier acabar firmar nueva admit entrada extranjero septiembr invasi cantidad ilegal entrando vamo acabar bello seguro american dream,-1.0,0.8659548759460449,0.021537819877266884,0.5315781235694885
3955,8084,3MOIQa6KHiQ,UCrm89V5nCcIHp9ybP15_2_w,Los programas de televisión ispana son desinformación total y crear el odio entre americano y latino,[0. 0. 0. ... 0. 0. 0.],programa televisi ispana desinformaci total crear odio americano latino,-1.0,0.4100271761417389,0.01583840325474739,0.1768009513616562
3956,8086,3MOIQa6KHiQ,UCVObWs1bwANN_Gw-v1WuBUQ,No es decriminacion y xenofobia los migrantes que llegan por colombia mejico no son Italiano y muchos menos Islandeses  son gentes bajicimos grado de educación y lo preparación  eso traerá muchos problema a estados unidos !,[0. 0. 0. ... 0. 0. 0.],decriminacion xenofobia migrant llegan colombia mejico italiano meno islandes gent bajicimo grado educaci preparaci traer problema unido,-1.0,0.9046192169189453,0.020576361566781998,0.5952253341674805
3957,8088,3MOIQa6KHiQ,UCVObWs1bwANN_Gw-v1WuBUQ,Es lamentable estados unidos se está llenando de gentes que lo único que saben hacer es delinquir las gran mayorías que llegan colombia mejico un caso de ejemplo los dominicanos no todos la gran mayorías son delincuentes en el mudo de las drogas y otros crimen delictivo  el estado de new york y new yersy están lleno de esa clases de gentes los estados unidos se está convirtiendo en basurero  es lamentable,[0. 0. 0. ... 0. 0. 0.],lament unido llenando gent nico saben hacer delinquir gran mayor llegan colombia mejico caso ejemplo dominicano gran mayor delincuent mudo droga crimen delictivo york yersi lleno clase gent unido convirtiendo basurero lament,-1.0,0.33173173666000366,0.005385926458984613,0.11067177355289459
3958,8093,v1NUYt1scNs,UCokiGtA4fpuTJTb4rBWRujA,"España , como pais , se merece lo que le esta pasando por haber votado a Sanchez y Diaz en la medida en la que millones de españoles han votado a estos partidos solo por el odio que tienen a la derecha sin pensar en el resto de consecuencias de su voto.",[0. 0. 0. ... 0. 0. 0.],espa pai merec pasando haber votado sanchez diaz medida millon espa ole votado partido solo odio derecha pensar resto consecuencia voto,-1.0,0.07036812603473663,0.018798546865582466,0.044895026832818985
3959,8095,v1NUYt1scNs,UCv6tEtqSXPZ3wyK7_t17m2w,"Éste va de cabeza a una republica confederal española, esa es su idea, y por eso tiene el apoyo incondicional de los independentistas y demás pájaros, lo peor de todo es que este presidente no tiene COJONES a mirar de frente a los españoles y decírselo.....👎👎🤥🤥",[0. 0. 0. ... 0. 0. 0.],cabeza republica confeder espa idea apoyo incondicion independentista jaro peor president cojon mirar frent espa ole rselo,-1.0,0.016558727249503136,0.00908111035823822,0.01586153544485569
3960,8096,v1NUYt1scNs,UC8XEKExreBDoWtaAGr22nWg,"Es decir, que cuatro de cada diez votantes aprueba la amnistía y seis de cada diez ""votontos"" del PSOE también están de acuerdo.
Esperanzador, sin duda (ironía).
¿Y de verdad que hay menos votantes de Vox disconformes con la amnistía que votantes del PP?.
¿Pero quién c... ha hecho esta ridícula encuesta?.
En cuanto a lo que piensan los ""votontos"" de RESTAR es indicativo de su nivel mental, su analfabetismo y su profunda ignorancia.
¿Encuesta demoledora?.
Vamos, hombre...",[0. 0. 0. ... 0. 0. 0.],decir cuatro cada diez votant aprueba amnist sei cada diez votonto psoe tambi acuerdo esperanzador duda iron verdad meno votant disconform amnist votant hecho cula encuesta cuanto piensan votonto restar indicativo nivel mental analfabetismo profunda ignorancia encuesta demoledora vamo hombr,-1.0,0.02466331236064434,0.006881818640977144,0.01792111247777939
3961,8099,v1NUYt1scNs,UCKn3gZgMlwnR2X3AH7F_LNg,"Sanchez ,Judas ,traidor 🤥😡🤦‍♀️",[0. 0. 0. ... 0. 0. 0.],sanchez juda traidor,-1.0,0.17278683185577393,0.20304730534553528,0.2093382626771927
3962,8100,v1NUYt1scNs,UCNXnMrVzxBMdpuO9qio56Jw,"Este presidente ,por traicionar a España ,merece cadena perpetua",[0. 0. 0. ... 0. 0. 0.],president traicionar espa merec cadena perpetua,-1.0,0.010904806666076183,0.00790020264685154,0.012569841928780079
3963,8103,v1NUYt1scNs,UCBeoewhYweCW2K9355c0YWg,Señores  llevamos.unos tres meses.luchando por la anmitia y todavía  no hay nada claro ..señores que pedro sanches  .esta llamando  a todo el mundo . Jueses  .abogados y demás.  Personajes  del pesoe y no hay nada claro. Esto adquiere decir que se está  pasando de la ley..pq .si tien razón..no veo motivo  de negarse la..este pedro sanches tiene algo escondido .que quiere se se apruebe la anmistia..así que la ley es la ley..da vergüenza  de este gobierno,[0. 0. 0. ... 0. 0. 0.],ore llevamo tre mese luchando anmitia todav claro ore pedro sanch llamando mundo jues abogado personaj peso claro adquier decir pasando tien motivo negars pedro sanch escondido quier aprueb anmistia verg enza gobierno,-1.0,0.023983648046851158,0.00893707200884819,0.018936941400170326
3964,8106,v1NUYt1scNs,UC331gIEXc0JBDL-J3MQe_8w,De dónde hab sacado esa estadística? A mi no me han preguntado. Si realmente preguntaran sería el casi 100% de la población española en contra de las triquiñuelas de este gobierno.,[0. 0. 0. ... 0. 0. 0.],sacado stica preguntado realment preguntaran casi poblaci espa triqui uela gobierno,-1.0,0.037927307188510895,0.01297630276530981,0.02683141455054283
3965,8108,v1NUYt1scNs,UC48vI2XNZkxux7qqccpsn3g,Está claro que son los cuatro mamporreros y con ayuda del PP está donde está el Felón ..... Yo voto a Vox 🇪🇦,[0. 0. 0. ... 0. 0. 0.],claro cuatro mamporrero ayuda voto,-1.0,0.04703456535935402,0.01380296889692545,0.023711102083325386
3966,8115,2A6wYhI1Gmk,UCvRVz_eynjs93UTncwgY7_Q,Menudo pamplinas está hecho,[0. 0. 0. ... 0. 0. 0.],menudo pamplina hecho,-1.0,0.018994037061929703,0.02758830040693283,0.018002700060606003
3967,8118,2A6wYhI1Gmk,UCfhl_27KnSRiIf4ow2k9nAA,Por el. Moment y siempre atiende!! ESTO NO puede pasar!!! ESTO es una canallada Al pais!!!,[0. 0. 0. ... 0. 0. 0.],moment siempr atiend pued pasar canallada pai,-1.0,0.016923708841204643,0.013971545733511448,0.013882461935281754
3968,8119,2A6wYhI1Gmk,UCzz91f9-6BTDGOFZfCDefWg,Será que el rey está con la derecha porque la izquierda es hambre y piojos?,[0. 0. 0. ... 0. 0. 0.],derecha izquierda hambr piojo,-1.0,0.19093015789985657,0.0626872330904007,0.12325883656740189
3969,8120,2A6wYhI1Gmk,UC6UWEvaSZb9ZTqDWkLk73uw,EJEMPLO: Sánchez le presenta a Felipe VI una ley aprobada por el Parlamento para instaurar la pena de muerte. ¿Que hace el Rey?,[0. 0. 0. ... 0. 0. 0.],ejemplo nchez presenta felip aprobada parlamento instaurar pena muert hace,-1.0,0.01041024923324585,0.00802602805197239,0.010920962318778038
3970,8121,2A6wYhI1Gmk,UCqBtrdJNgsJJ0MudeBPpXGg,"Que malo es el rey, que no quiere firmar esa puta mierda de amnistía. No debería haber echado al felón, debería haberlo detenido directamente. Abogado?, abogadooooooo?. donde estás abogado?.",[0. 0. 0. ... 0. 0. 0.],malo quier firmar puta mierda amnist deber haber echado deber haberlo detenido directament abogado abogadooooooo abogado,-1.0,0.017224090173840523,0.008581135421991348,0.019134553149342537
3971,8125,2A6wYhI1Gmk,UCeYwpKN2OuNui1w6ZlauZfw,"Pues claro que la horradez,la integridad,la moral y todos los valores de una persona digna están por encima de firmar una ley de amnistía que más bien es una ley de piratería.Hay que pensar también en otra ley,la de causa y efecto.El efecto que ya está teniendo la ley de amnistía sobre la sociedad española antes de entrar en vigor es  destructivo.La ley de amnistía es una mierda en la situación en la que estamos.Parece que algunos estáis innotizados.Si el rey no firma,no me defraudaría .",[0. 0. 0. ... 0. 0. 0.],pue claro horradez integridad moral valor persona digna encima firmar amnist bien pirat pensar tambi causa efecto efecto amnist sociedad espa entrar vigor destructivo amnist mierda situaci parec innotizado firma defraudar,-1.0,0.04753270745277405,0.00952625460922718,0.03466635197401047
3972,8126,2A6wYhI1Gmk,UCNJQeCQ3UpdzIe1fY9RbB_A,La gravedad de los actos cometidos por Sánchez ponen en riesgo de una fractura histórica. No es posible que el Rey acceda a este desastre. No firmará y el pueblo apoyará su decisión.,[0. 0. 0. ... 0. 0. 0.],gravedad acto cometido nchez ponen riesgo fractura hist rica posibl acceda desastr firmar pueblo apoyar decisi,-1.0,0.03911919891834259,0.006225435994565487,0.021120646968483925
3973,8127,2A6wYhI1Gmk,UCRgblJVYpcX8n_1N7NUp3IA,"Tenían que inhabilitar a Pedro Sánchez por ser un peligro para España y psicópata, que sólo mira por sus propios intereses.",[0. 0. 0. ... 0. 0. 0.],inhabilitar pedro nchez peligro espa psic pata mira propio interes,-1.0,0.01446958165615797,0.009811429306864738,0.013624263927340508
3974,8128,2A6wYhI1Gmk,UCRgblJVYpcX8n_1N7NUp3IA,"Si es moderadora, esta en su mano no firmar esa aberración,  el pueblo lo apoyaría.",[0. 0. 0. ... 0. 0. 0.],moderadora mano firmar aberraci pueblo apoyar,-1.0,0.10204421728849411,0.020135637372732162,0.028830906376242638
