,video_id,author,comment,vectores_tfidf,comment_stem,sentiment
7252,NVC-QOxug_c,UCeGZCa76jJFn59aDYHHIVnw,Quien vino a ver el video pro q te lo dejaron de tarea,[0. 0. 0. ... 0. 0. 0.],vino video dejaron tarea,-1.0
7261,8jj1QygQ2tk,UCdhw6YTzibvzZg9-FvUuXpw,"La forma patriótica y gloriosa del relato del enfrentamiento de los Pizarro (conquistadores) contra los ""Incas"" supone que la conquista fue un acto de los ""buenos"" contra los malos (los indios),  y provoca el efecto contrario del que quieres lograr con los videos de la leyenda negra en America. Pues mira tu, que gusto que la mayoría de esos Pizarro hayan acabado como se lo merecían...",[0. 0. 0. ... 0. 0. 0.],forma patri tica gloriosa relato enfrentamiento pizarro conquistador inca supon conquista acto bueno malo indio provoca efecto contrario quier lograr video leyenda negra america pue mira gusto mayor pizarro acabado merec,-1.0
7263,8jj1QygQ2tk,UC0lLZxqBT7S2YEWoSw4f06Q,"Menudos hjgp 
Por cierto otros pueblos nativos ayudaron a los Españoles 😊",[0. 0. 0. ... 0. 0. 0.],menudo hjgp cierto pueblo nativo ayudaron espa ole,-1.0
7264,8jj1QygQ2tk,UCRbf2OHC9d8Z4prXWzfn39g,"Ese personaje no merece una película y me sentiría asqueado de que hubiera sido rey del Perú, de francisco Pizarro si puede ser .",[0. 0. 0. ... 0. 0. 0.],personaj merec cula sentir asqueado sido francisco pizarro pued,-1.0
7265,8jj1QygQ2tk,UC5qTC39Cl3M-csHtb4OV6Mg,"Pobrecitos los españoles...
*por cierto, estoy siendo sarcástico.",[0. 0. 0. ... 0. 0. 0.],pobrecito espa ole cierto siendo sarc stico,-1.0
7267,8jj1QygQ2tk,UC0nO5xKaPtMgbNbwdt0CDCQ,Españoles ladrones vinieron a saquear  america,[0. 0. 0. ... 0. 0. 0.],espa ole ladron vinieron saquear america,-1.0
7270,8jj1QygQ2tk,UCnsofeZ2IJHorlQrYbsatUQ,"Gonzalo Pizarro era un demonio encarnado, un maldito hasta misógino. Torturaba y violaba sexualmente a Cura Ocllo y se modo al ver la ejecución de esta mujer Que era la esposa real de Manco Inca.",[0. 0. 0. ... 0. 0. 0.],gonzalo pizarro demonio encarnado maldito gino torturaba violaba sexualment cura ocllo modo ejecuci mujer esposa real manco inca,-1.0
7272,8jj1QygQ2tk,UC-EJ1_SKhtIufAeQFh4yTVw,"Gonzalo Pizarro es el responsable de la rebelión de Manco Inca, por su culpa los almagristas se revelaron.",[0. 0. 0. ... 0. 0. 0.],gonzalo pizarro respons rebe manco inca culpa almagrista revelaron,-1.0
7275,8jj1QygQ2tk,UCe41uer7Yz_0zDzc_t9cLhA,Mierda de ladrones,[0. 0. 0. ... 0. 0. 0.],mierda ladron,-1.0
7276,8jj1QygQ2tk,UCm7EOAgdKbjLnPl0YNcQcHQ,Gonzalo pizarro es la peor mierda no lo digo yo lo dicen los libros de historia ese tipejo estuvo apunto ze acabar con lo que hizo pizarros es la viva representacion de un barbaro no es un señor de honor.,[0. 0. 0. ... 0. 0. 0.],gonzalo pizarro peor mierda digo dicen libro historia tipejo apunto acabar hizo pizarro viva representacion barbaro honor,-1.0
7277,8jj1QygQ2tk,UCEcRys99sQnQGrLJLjNbMmQ,"Gonzalo Pizarro era un desgraciado, no entendió nunca la unión que Francisco Pizarro había hecho con Manco Inca, en el Cuzco, lo capturó y tomó a su esposa, esto causó que Manco Inca se levante contra los Españoles.",[0. 0. 0. ... 0. 0. 0.],gonzalo pizarro desgraciado entendi nunca francisco pizarro hecho manco inca cuzco captur esposa cau manco inca levant espa ole,-1.0
7281,YWQ8SSVUnps,UCYBu1jZ3LEzb2OrtxhANa9A,"He escuchados que el cancer es el negocio de mayor lucro de grandes empresas y que por eso no debe haber cura, pues se a acabaria la minita de.oro",[0. 0. 0. ... 0. 0. 0.],escuchado cancer negocio mayor lucro grand empresa debe haber cura pue acabaria minita,-1.0
7284,YWQ8SSVUnps,UCXzoxaisUYlPXpcxSCat6zQ,Es un negocio repugnante que solo se hara mas costoso para los pacientes.,[0. 0. 0. ... 0. 0. 0.],negocio repugnant solo hara costoso pacient,-1.0
7288,YWQ8SSVUnps,UCJ0jmT8lWyp2CtYZjn4NWUg,"Los medicos siguen estrategias de farmaceuticas...Me da impotencia y bronca con los cientificos de la ciencia, pierden años investigando aun cosas innecesarias y jamas descubren la cura del cancer... SIENTO ESCONDEN LA VERDAD...SIENTO YA TIENEN LA CURA, PERO LA ESCONDEN PORQUE LAS FARMACEUTICAS BAJARIAN MUCHO SUS GRANDES CURROS",[0. 0. 0. ... 0. 0. 0.],medico siguen estrategia farmaceutica impotencia bronca cientifico ciencia pierden investigando cosa innecesaria jama descubren cura cancer siento esconden verdad siento cura esconden farmaceutica bajarian grand curro,-1.0
7294,YWQ8SSVUnps,UCUk50sKXgYGBTu80k8WZBag,"Mientras la codicia y avaricia de un puñado de personas esté por encima del bien común está horrible enfermedad seguirá campando a sus anchas.

Maravilloso documental! ❤",[0. 0. 0. ... 0. 0. 0.],mientra codicia avaricia persona encima bien horribl enfermedad seguir campando ancha maravilloso document,-1.0
7297,YWQ8SSVUnps,UCv-CrMZNFgh3ufjSa2rGKkg,"Mi papa murió de cáncer de páncreas se sintió mal se diagnóstico y a los 12 días murió ya tenía metástasis y no sentía nada asta que ya era demasiado tarde, duele mucho cuando toca tu familia es un verdadero monstruo  esta enfermedad",[0. 0. 0. ... 0. 0. 0.],papa muri ncer ncrea sinti diagn stico muri stasi sent asta demasiado tard duel toca familia verdadero monstruo enfermedad,-1.0
7298,YWQ8SSVUnps,UC6RacoxHRvgJd5hTEdYSdLw,"Mi modesto comentario es, mientras no conozcan la causa del ""cáncer"", ninguna sustancia química podrá servir. Solo le causarán a los pobres enfermos más perjuicio. Los ""medicamentos"" no son una opción para tratar ninguna enfermedad, por qué ésta no es un fenómeno químico.",[0. 0. 0. ... 0. 0. 0.],modesto comentario mientra conozcan causa ncer ninguna sustancia mica podr servir solo causar pobr enfermo perjuicio medicamento opci tratar ninguna enfermedad meno mico,-1.0
7299,YWQ8SSVUnps,UC4wn4d_dMIpuoZnmCPnVi6Q,"Cuantas veces se a encontrado la cura, y la mafia farmacéutica, lo manipula y desaparece, para seguir lucrando con el dolor, secreto a voces,",[0. 0. 0. ... 0. 0. 0.],cuanta vece encontrado cura mafia farmac utica manipula desaparec seguir lucrando dolor secreto voce,-1.0
7302,yF6d6b7l3Is,UCMWnxD5_jsDR6z_hNJRLnbQ,Solo viendo quien hay detrás de Academia Play ya se sabe que son pseudohistoria española.,[0. 0. 0. ... 0. 0. 0.],solo viendo detr academia play sabe pseudohistoria espa,-1.0
7303,yF6d6b7l3Is,UCMWnxD5_jsDR6z_hNJRLnbQ,"No, no es un término válido, es otro invento de la pseudohistoria española. A día de hoy aún hay gente que se lo cree???",[0. 0. 0. ... 0. 0. 0.],rmino lido invento pseudohistoria espa gent cree,-1.0
7306,yF6d6b7l3Is,UCg70tfFqQdW4KM0Az80h81w,P O R T U G A L la gran contradiccion historica,[0. 0. 0. ... 0. 0. 0.],gran contradiccion historica,-1.0
7348,yzjnJ_YQRQY,UCtvOfbHtbq7Zp7ODlYoj3zA,O sea... la primer guerra mundial fue por el asesinato del archiduque Francisco ?,[0. 0. 0. ... 0. 0. 0.],primer guerra mundial asesinato archiduqu francisco,-1.0
7373,D5s4dI-u1LM,UCG55LyHV_oYadrhuoxDZmcw,Pobre Phil Spencer que siempre tiene que salir a desmentir los sueños humedos de los mismos 3 enfermos de siempre que no tienen dinero ni para una Series S 😂,[0. 0. 0. ... 0. 0. 0.],pobr phil spencer siempr salir desmentir humedo mismo enfermo siempr dinero seri,-1.0
7376,D5s4dI-u1LM,UCJNOxpK3CqRe-tnDVyGDsmw,Que pensara este semons de bethesda respondiendo personalmente a las mals reviews de starfield?🤔,[0. 0. 0. ... 0. 0. 0.],pensara semon bethesda respondiendo personalment mal review starfield,-1.0
7377,D5s4dI-u1LM,UC89SJohJG_FeQh4bmGckxcg,tanta actualización de ciberpunk y no le ponen una puta cámara en tercera persona que le de sentido a su creación de personaje,[0. 0. 0. ... 0. 0. 0.],tanta actualizaci ciberpunk ponen puta mara tercera persona creaci personaj,-1.0
7379,D5s4dI-u1LM,UCyoRgBenoKg942r7PaAeHyQ,"Spencer destruyendo a la prensa de los sin vergüenza, Xbox tendrá su tienda digital y servicio en móviles, también ha aclarado que las consolas son partes integrada del ecosistema Microsoft y que no tienen alguna intención de llegar también ""Game Pass"" a Clowny y Nintendo me parece algo normal, siendo una ""First Party"" y la segunda empresa más poderosa de la industria eso tienen que aprenderlo bien invex que ir delirando en redes sociales. Halo Infinite está a tope con los nuevos contenidos duelas aquí le duelan, 5 Diciembre tres de las tardes en Europa se mostraría el trailer de GTA VI.. Destiny 2 decepción absoluta, Alan Wake 2.. llegará New Game plus.
😝🤘🏻",[0. 0. 0. ... 0. 0. 0.],spencer destruyendo prensa verg enza xbox tendr tienda digit servicio vile tambi aclarado consola part integrada ecosistema microsoft alguna intenc llegar tambi game pass clowni nintendo parec normal siendo first parti segunda empresa poderosa industria aprenderlo bien invex delirando rede social halo infinit tope nuevo contenido duela duelan diciembr tre tard europa mostrar trailer destini decepci absoluta alan wake llegar game plu,-1.0
7381,31z1GlGQIoc,UC92lu0TVbPiEVSQSkDdbCvQ,"Era donde pensaba que estaba, pobre hombre.",[0. 0. 0. ... 0. 0. 0.],pensaba pobr hombr,-1.0
7383,wwg8HllYFwk,UCsUAINRx2OHXUX5ZKp0dntQ,"El problema de España es que las personas que vivimos en los pueblos pequeños (como yo) pagamos los impuestos igual que una persona de ciudad. Y ellos tienen policias, medicos, centros comerciales. Todo. En mi pueblo el hospital más cerca está a 40 km y sin policías y sin guardias civiles.",[0. 0. 0. ... 0. 0. 0.],problema espa persona vivimo pueblo pequ pagamo impuesto igual persona ciudad policia medico centro comercial pueblo hospit cerca polic guardia civil,-1.0
7384,wwg8HllYFwk,UCvIIQF-wzB727hpXU8br1jQ,"Se vacía las mesetas del interior, las zonas de costa no dejan de crecer, una catástrofe demográfica, meter a todo el mundo aglomerada como hormigas en pocos kms cuadrados es una locura y una mala planificación gubernamental. Saludos a sólo 43 grados hoy por el sur peninsular jeje.",[0. 0. 0. ... 0. 0. 0.],meseta interior zona costa dejan crecer strofe demogr fica meter mundo aglomerada hormiga poco cuadrado locura mala planificaci gubernament saludo grado peninsular jeje,-1.0
7385,wwg8HllYFwk,UCSJDpXSvNcuwrLYQceXzqWA,"No creo que la despoblación en el s.XXI no es la falta de servicios públicos, si no que no hay servicios públicos porque no hay población. Creo que es una cuestión económica. Es una falacia echar la culpa de todo al régimen franquista. En 1975 cuándo Franco fallece, España era la octava potencia industrial mundial, pero con la entrada de la democracia y la entrada en la Comunidad europea, a España se le exige desmantelar gran parte de su industria, ningún otro estado quería que España se convirtiese nuevamente en un imperio. Hoy en día España está a la cola de Europa.",[0. 0. 0. ... 0. 0. 0.],creo despoblaci falta servicio blico servicio blico poblaci creo cuesti econ mica falacia echar culpa gimen franquista franco fallec espa octava potencia industri mundial entrada democracia entrada comunidad europea espa exig desmantelar gran part industria ning quer espa convirties nuevament imperio espa cola europa,-1.0
7387,wwg8HllYFwk,UCBNMC1YwTrRe7Z0OXCntLDQ,"Los socialistas durante y después de la guerra civil española, robaron todas las reservas de oro del banco de España, conocido como el oro de Moscú ( 1936 ) y otras riquezas de las cajas privadas de seguridad de los bancos y del Monte de Piedad ( 1939 ), que fueron trasladadas a México en la embarcación Vita.
No les importó, dejar España y los españoles sumidos en la mayor de las miserias.
Luego llegó el embargo comercial decretado por la ONU, del 46 al 50.
España comenzó a crecer en los años 60, fue cuando se produjo el milagro económico español.
La diferencia entre España y Cuba, es que a España quiere ir todo el mundo y a Cuba no quiere ir nadie. ¿ No te parece ?",[0. 0. 0. ... 0. 0. 0.],socialista despu guerra civil espa robaron toda reserva banco espa conocido mosc riqueza caja privada seguridad banco mont piedad trasladada xico embarcaci vita import dejar espa espa ole sumido mayor miseria luego lleg embargo comerci decretado espa comenz crecer produjo milagro econ mico espa diferencia espa cuba espa quier mundo cuba quier nadi parec,-1.0
7388,wwg8HllYFwk,UCA0AkCmuHC5K7HRwMQRUcVQ,"¿Clima acogedor? Vente a Castilla y pasa un invierno aquí, y luego me cuentas, 9 meses de invierno y 3 de infierno.
La falta de servicios no tiene nada que ver, absolutamente nada, de hecho si los había, y se han ido detrás de la población, no delante.
¿Dañina la política económica de Franco? Si no se importaba nada porque los demás países tenían vetado comerciar con España.",[0. 0. 0. ... 0. 0. 0.],clima acogedor vent castilla pasa invierno luego cuenta mese invierno infierno falta servicio absolutament hecho detr poblaci delant tica econ mica franco importaba vetado comerciar espa,-1.0
7389,wwg8HllYFwk,UCjnRxeaAwP05q7RwNSL1bDQ,"El problema de España actual no es la falta de población, esta semana se ha publicado un récord de población 48,3 millones,  pero está se concentra en Madrid, Barcelona,Valencia,Malaga, Zaragoza, Alicante, etc.Mientras, Extremadura,  Castilla León y La Mancha, etc van a menos.",[0. 0. 0. ... 0. 0. 0.],problema espa actual falta poblaci semana publicado cord poblaci millon concentra madrid barcelona valencia malaga zaragoza alicant mientra extremadura castilla mancha meno,-1.0
7393,wwg8HllYFwk,UCMThqf2ZbmI2Adh9kd3g0YQ,"Vamos a desaparecer dentro de unas decadas Dani y no voluntad politica para remediarlo y dentro de x años puede que seamos recordados como los desaparecidos fenicios,hititas,cananeos  y otros pueblos del pasado.",[0. 0. 0. ... 0. 0. 0.],vamo desaparec dentro una decada dani voluntad politica remediarlo dentro pued recordado desaparecido fenicio hitita cananeo pueblo pasado,-1.0
7402,QIchxogUT5g,UCFg8jGV3PFOMZde3rKfiMYQ,almenos algunos paises tendrian mar,[0. 0. 0. ... 0. 0. 0.],almeno pais tendrian,-1.0
7407,QIchxogUT5g,UCW1xxygIrGR6mnYNhdS-mrQ,aun que todo el mundo se quedaria casi inundado Bolivia aun no tendria mar XD,[0. 0. 0. ... 0. 0. 0.],mundo quedaria casi inundado bolivia tendria,-1.0
7409,QIchxogUT5g,UCyt1qZD03UAmia-BP7BBuHw,La Antártida aguanto el calentamiento global😅😅,[0. 0. 0. ... 0. 0. 0.],rtida aguanto calentamiento global,-1.0
7411,QIchxogUT5g,UCexe3J9u8JE9MknlxH937hQ,Yo vivo en Málaga i me afectaria,[0. 0. 0. ... 0. 0. 0.],vivo laga afectaria,-1.0
7415,QIchxogUT5g,UC5XveVd1OlRHqqysd-ZWzTg,Recoger toda la basura que haya tirado en el piso colombiano,[0. 0. 0. ... 0. 0. 0.],recog toda basura tirado piso colombiano,-1.0
7436,TAXitK_RmYs,UCELqV0ES8OrkfF5T9MIV8DA,"Valora esto, soy uno más de España, sinverguenza!!!!! FRUUUUUTAAAAAA",[0. 0. 0. ... 0. 0. 0.],valora espa sinverguenza fruuuuutaaaaaa,-1.0
7437,TAXitK_RmYs,UCMS7ZcRUVjh61RNx4rceM_g,"Que caradura,y nos suben la comida para pagarles más!",[0. 0. 0. ... 0. 0. 0.],caradura suben comida pagarl,-1.0
7438,TAXitK_RmYs,UCkuG1DDew6mNaN06YMl0r8w,Esta tipa es una Tirana como ni quiero oirla porque no habla de de Amnistia fuera la Amnistia y fuera esta Golpistas  ya no quiero ni ourte Golpista..,[0. 0. 0. ... 0. 0. 0.],tipa tirana quiero oirla habla amnistia amnistia golpista quiero ourt golpista,-1.0
7439,TAXitK_RmYs,UCr9xSRibdpCgMzpdXW1aYnQ,ESTA COMUNISTA EJERCE SU LEY COMO JACK DORSEY Y MARK SUQUENBER PATRIOTA CALLATE PEDOFICOS Y ASESINOS HABLEN LA MIE4DA COMUNISTA TERRORISTA QUE HACEN CONTRA LA HUMANIDAD,[0. 0. 0. ... 0. 0. 0.],comunista ejerc jack dorsey mark suquenb patriota callat pedofico asesino hablen comunista terrorista hacen humanidad,-1.0
7441,TAXitK_RmYs,UCPPMQPxZBP6BrtE8ABIfBYw,"La ciudadanía espera sobretodo que no seas una traidora y que enmiendes tus fechorías en Baleares
Además de que adoptes en el Parlamento total imparcialidad, como es tu deber",[0. 0. 0. ... 0. 0. 0.],ciudadan espera sobretodo traidora enmiend fechor balear adem adopt parlamento total imparcialidad deber,-1.0
7442,TAXitK_RmYs,UCgRgaYHQWGtVxyS3SAbK6EQ,Esta bruja es más izquierdoza que Nicolás maduro fuera del parlamento,[0. 0. 0. ... 0. 0. 0.],bruja izquierdoza nicol maduro parlamento,-1.0
7444,TAXitK_RmYs,UCU9c0g-X5lmS6AD2C53xEjQ,"Esta mujer es una corrupta y totalitaria, en este país un político pierde las elecciones y se les asciende, el pueblo se las trae al pairo y en este caso LOS MENORES TAMBIÉN SE LA RESVALA A ESTA MALVADA .
Y DA IMPRESIÓN DE BUENA Y DULCE DULCE, LA MUY MALVADA",[0. 0. 0. ... 0. 0. 0.],mujer corrupta totalitaria tico pierd eleccion asciend pueblo trae pairo caso menor tambi resvala malvada impresi buena dulc dulc malvada,-1.0
7445,TAXitK_RmYs,UC__0ijuoFPO8f3Ao64Yk1WQ,Cuantas mentiras  porque pactais fuera del congreso en un pais que no es el nuestro el futuro de España renovarla no es amañarla para tu convinencia no para los españoles falsa,[0. 0. 0. ... 0. 0. 0.],cuanta mentira pactai congreso pai futuro espa renovarla arla convinencia espa ole falsa,-1.0
7446,TAXitK_RmYs,UC__0ijuoFPO8f3Ao64Yk1WQ,Argameol una persona que ha sido imputada por tapar posible abusos sesuales de niños no deberia ser presidenta del congreso estas ahi porque te ha puesto el felon estais amañando las leyes como os conviene para seguir en el poder no intentes confundir a los españoles traidores periodista bien pagao,[0. 0. 0. ... 0. 0. 0.],argameol persona sido imputada tapar posibl abuso sesual deberia presidenta congreso puesto felon estai ando ley convien seguir poder intent confundir espa ole traidor periodista bien pagao,-1.0
