index,category,comment,num_cat,ideología política,machismo,racismo
3295,racismo,Tener rusos en España es un poco peligroso igual q otras culturas q no son muy ...q digamos los rusos q emigran pueden ser espías esa gente no me fio...ni de magrebíes la historia me da la razón y la biblia si alguien duda y pone su razón ante lo q dice Dios los rusos tienen su historial son los magrebíes africanos de Europa ...gustele a quien le guste es asi,2,0,0,1
3224,ideología política,Los Argentinos cuando vienen al Peru llegan a Miraflores lugar de clase media.    En el Peru existe muchisima pobreza ..La gente pobre se alimenta de caldos de huesos. Es otra realidad muy diferente al Argentina.   Aqui se les abre las puertas a los Argentinos por su FACHA.    Osea por su buena presencia🙂,0,1,0,0
2638,racismo,"Dejad de sembrar el terror. Llamar post-fascista a la señora Meloni me parece una manipulación torticera de la realidad. La señora Meloni es simplemente una italiana que quiere que su país siga siendo Italia y no una prolongación de África como la Francia actual dónde los saqueadores y pirómanos campan a sus anchas, como en las aceifas de los tiempos de Almanzor.",2,0,0,1
3056,racismo,"A los ondureños y salvadoreños si que se vayan, a esos en ningún lado los quieren. Además de que son muy violentos sabiendo que están en suelo ajeno.",2,0,0,1
1326,racismo,Los ricos le interesa que la gente trabaje y los negros son ignorantes flojos  y por eso se forman como asesinos como en Sudáfrica que están matando a los granjeros boers,2,0,0,1
3316,ideología política,"Por cierto, como mexicanos tenemos que una parte de nuestra cultura consiste en lamentar mucho el pasado, en decir “pobres mexicas, ¿qué hubiera sido si los españoles no hubieran venido, que grandiosas construcciones hubieran logrado?, Pi&$he’s españoles”.

Lo mismo pasa con la guerra con Estados Unidos donde perdimos más de la mitad de nuestro territorio. Sin embargo para este caso, debemos de desmitificar a los mexicas, quienes también sometieron a varios pueblos de Mesoamérica. En la actualidad  los mexicanos somos más bien una mezcla de razas, somos tanto desentiendes de poderosos pueblos originarios de América, con una cosmovison y mitología fascinante, que lograron muchísimo por sí solos sin tener contacto con otras culturas del mundo, como de aquellos valientes hombres que cruzaron un océano misterioso y lleno de peligros hacia tierras desconocidas, quizá si por ambición, pero aún así eran personas desafiantes sin duda, también de africanos que fueron doblegados pero que en estas tierras encontraron libertad como fue el caso de Yanga.

Como ven, no tenemos porque odiar a los españoles, tampoco alabarlos, era otro mundo y otros tiempos, simplemente debemos reconocer que México siempre ha sido tierra de imperios, antes fue Tenochtitlán, luego la Nueva España, luego el primer y segundo imperio Mexicano, surgidos del combate, como descendientes de grandes pueblos que chocaron terriblemente y de aquella violencia surgió una gran energía, que nos da vida en esta nueva nación y que debemos llevarla al gran destino que esta llamada a ser, para eso debemos retomar lo bueno, aprender del pasado, y mirar hacia el futuro.

Al final somos herederos de la cultura mexica pero también de la cultura hispánica, otros ven con envidia este legado y han intentado poner de enemigos México y España en el contexto de la historia, cuando más que eso, debemos ser aliados precisamente para salvar y enriquecer ese legado hispánico.",0,1,0,0
79,racismo,"Los musulmanes van por todas a tomar a los bricks, no se puede confiar en estos porque con tiranos que pisotean a su población que se puede esperar.",2,0,0,1
1629,racismo,"Jsjsjsjsjsjs los latinos están condenados , pobres diablos",2,0,0,1
2088,racismo,"Lo único que sé es que los peruanos, Bolivianos y argentinos a través de la historia no son hermanos y mucho menos vecinos, éstos tres países son una metástasis para Chile siempre tratando de Invadir a Chile 🇨🇱.
El Huascar se queda en Chile Peruanos Asquerosos hdpt!.....",2,0,0,1
1036,racismo,"Nuestros antepasados Europeos fueron criminales en la época de la conquista por que le cambiaron la dieta a los Indígenas. Los Españoles masacraban a los Indígenas, amputandoles las manos o asesinandolos si los veían sembrando Amaranto. Los indígenas no tenían en su mesa arroz blanco, trigo ,maíz (híbridos) ,lácteos la dieta Europea o dieta ácida fue algo que se introdujo a la fuerza.",2,0,0,1
275,racismo,"No ha dejado de ser próspero. Se puso en pausa. Más de 4 envidiosos nos desean el mal, comenzando por los países que sí o sí nos tienen en sus listas grises, negras y marrones.",2,0,0,1
998,machismo,El diablo se viste de rojo...parece un semaforo....CHAU YEGUA!!!,1,0,1,0
3330,ideología política,"No puedo estar más de acuerdo con esa mujer...  en mi caso siempre intento que todo lo que consumo de origen animal, este, haya sido tratado de la forma más respetuosa segun su naturaleza: crianza extensiva, pescado de mar, agricultura ecológica a poder ser....aunque consuma algo menos por ser más caro xq prima la calidad. producto de temporada, de la zona o del propio país..... Si viéramos como viven esos animales en las macrogranjas, hiper estrenados e hipermedicados...y las mierdas que se echan en las frutas y verduras que recibimos de otros sitios, estaríamos más dispuestos a apoyar a personas como Nazaret... eso es cuidar el medio ambiente y no lo que pretenden los políticos. Los acuerdos geopoliticos de esta gentuza que solo piensan en su poder y en llenarse los bolsillos  están destrozando nuestro pais.",0,1,0,0
1967,ideología política,"Guerra interna?
Economia liberal?
En que realidad vive esta tia?",0,1,0,0
3334,ideología política,"Pues xq crees, x sus políticos que, en lugar de hacer que este País crezca parejo, solo busca hacerse más rico con toda su familia y allegados y le importa poco si los empresarios que vienen cumplen con las normas, con pagar impuestos, apegarse a las normas y obedeccerlas, NO mientras a ellos les den mochada que las impresas extranjeras que hagan loq quieran yq al País se lo lleve el diablo mientras ellos se hagan ricos loq a los demás les pase les vale madre, x eso",0,1,0,0
1637,racismo,"Latinoamericana es pobre porque son sobornados y manipulados por los paises ricos , y los mantienen como pobres imponiendo sus leyes , y si no aceptas sus leyes te amenazan , sancionan ! Asi que no queda de otra ! No hay gobernantes honestos , y con amor a su patria como por ejemplo el señor presidente Bukele.",2,0,0,1
3235,racismo,"Ahhh el crecimiento económico en Peru no se refleja en la vida real de los peruanos la infraestructura no existe al ser un pis que extrae materias primas infla el pib no ba al bolsillo de los trabajadores ademas que el numero de trabajadores en una mina no son una gran categoría respecto a los trabajadores de una fabrica, una fotma de saber que la gran economia peruana no ed real en la población es cuando llega un extranjero europeo y le preguntas cuanta pobreza le calcula al país y  te responde que el 60 o 70 % de las ciudades se ven muy pobres.",2,0,0,1
1470,racismo,Qué bueno y en Colombia. somos tán ricos en agua.pero  los ampones guerrilleros no dejan tranquilos ampesinos..y ahora menos con éste presidente.corrupto que les permite todo.,2,0,0,1
1794,machismo,"Yo les voy a explicar lo que pasa entre RD y Haiti:

El marido de Quisqueya era Haiti. Este maltrataba a Quisqueya porque era mas devil y por ser mujer.

Quisqueya se harto de su mal trato y golpes y se separo de su marido.

Con el tiempo Quisqueya progreso y fue rica, mas rica que su exmarido Haiti el que la pisoteaba y maltrataba y le mataba a sus hijos.


Haiti se fue haciendo pobre y mal administrador de lo que tenia y se fue a la quiebra. Quiso meterse en la casa de Quisqueya, quien al separatse de su marido Haiti cambio de nombre y empezo a llamarse Republica Dominicana, pero Republica Dominicana nunca lo dejo entrat nunca mas.

Hoy en dia RD es un pais que cuenta con muy buena estabilidad socio economica mientra que haiti,  haiti esta hundido en el caos y desorden y no ha podido recuperase nunca mas.

Ahora los hijos de haiti ven a RD linda y frondosa y creen que pueden venir a vivir aqui como si nada. 

Los haitianos nobsaben lo que es respetar. No respetan a las autoridades, ni de su pais, ni de ningun otro pais. No respetan a los vecinos ningun lado donde van.

Han dejado destruido su pais y entonces quieren acabar con el que les queda al lado a la fuerza.

Haiti fue el verdugo de RD que lo domino por 22 años.  No tengo que dicirles mas",1,0,1,0
958,racismo,"Pobres chinos, no pueden hacer nada contra Las Islas Centinel una sociedad Anarcocapitalista en toda regla y sin estado",2,0,0,1
2080,machismo,Mis dos grandes errores tb fueron una rusa y una española...,1,0,1,0
2276,racismo,La verdad. Esque aquí está muy difícil y esta peligroso y. Miran como los robos los asaltos está muy en moda. Y estos inlegales.  Eso les gusta y por eso. No dejan de venir y el paiz está  muy difícil  los ciudadanos están pasando  muy difíciles. Y los q llegan  salen por muchas razones. Criminales y huyen.  Por algo. Se exponen ala muerte,2,0,0,1
657,racismo,Yendo para atras hermanos chilenos. La salud publica es una mentira. Los zanganos ganaron en chile,2,0,0,1
2890,racismo,la sempresas bienen a PERU Y NO PAGAN SUS IIMPUESTOS Y ENCIMA EL GOBIERNO LE DA DINERO DEL PUEBLO,2,0,0,1
1100,ideología política,"Que abusadores son los rusos, le aplicaron al Default pronosticado por los medios y gobiernos occidentales, el poderoso Krasuja y la ingeniería inversa y se lo devolvió con grandes incrementos, EEUU, RU y España, detrás viene el efecto dominó ja ja",0,1,0,0
808,machismo,jajaja pobre mujer la ostia que se va a pegar en las elecciones,1,0,1,0
1460,ideología política,"Ninguna nación puede  endeudarse para después decir que su economía está bien, las personas que viven en los y que no son de  EEUU van a tener que salir huyendo tarde o temprano, soy Dominicano y le debemos la isla a EEUU porque los políticos son corruptos",0,1,0,0
3271,ideología política,Y por qué no se van a la raíz del problema con todos estos estúpidos haciendo sanciones para Rusia si es todo estuviera lo normal comprando hidrocarburos a Rusia nuevo Europa no estuviera en la crisis que está están sancionando a Rusia y lo que se están ahorcando son los países europeos,0,1,0,0
2930,racismo,Son iguales es mentira son criminales los gringos y sionistas,2,0,0,1
1282,racismo,"Cuidado... Diga la verdad!!! . No confunda.. .  Cuba nunca tuvo Bandera Americana. Fuimos libres gracias al comercio libre con EU.. Europa... Latino America. Muy feo la  frase ..  parte COMUNISTA suya...Que Cuba  era colonia de USA. . Que Cuba fue  colonia  Americana... ??????? 😢. Esa es la cantaleleta Marxista que hundio a Cuba en oceano Ruso de sangre Cubana INOCENTE ... El Marxismo IMPUESTO  Dominio  .. hubo  Fusilamientos de inicentes..  Saqueos nacional de propiedades y negocios legales. (Trabajo para miles de familias ..)  HOY... Cuba Convertida Colonia estrategica Rusa... Kremlin. Poblacion  con asfixa de represion... no libertad .. hambre.. y brutalidad sin Dios y su palabras. Pais mas HAMBRIENTO y  pobre  del mundo. Colonia Rusa base  militar oara conquistar  variios  paiases  YA propiedad  Rusa  con gobiernos titeres... . y  destruidos en Latino AMERICA. El  Bloqueo es  Ruso.  No Americano. El gobierno Marxista de  Cuba comercia  con el resto del MUNDO. . Solo  Inventaron el peso cubano pra pagarles a esclavos cubanos.   Para un corral de humanos sin acceso a comercio... Dinero real...  comida...medicina..  transporte... LIBERTAD.... 😢 que es  lo natural para existir  en el Planeta... LOS REPTILES  TIRANOS DE   CUBA MERECEN  HOY.... CONSECUENCIAS JUDICIALES!!!    Castigo Mundial  Por GENOCIDIO de un pais libre que nunca ataco  a nadie  y por 63 Anos fue  pulverizado.. Y AHORA QUE??? 😢 Pues increible . Horrendo.  lo continuan  vendiendo..   disfrazado..... Paquete muy lindo.. 🎉.. LES 😮 TOCAN EN LA PUERTA MANANA PARA  VENDERLO .. 😂 Y ...  DEVORARLOS.... El Nombre del producto  se llamara . """"Llego lo Justicia Social"""" Y realmente...  En el paquete .. Comienzo De Muerte de Una Nacion"""" y asi..  lo siguen vendiendo los  Reptiles con apariencia HUMANA. Pero  EN DIOS  CONFIAMOS . AMEN.",2,0,0,1
1818,racismo,"Lo cierto es y que no mencionas, es que la peste negra fue tan dura en Europa por la razón que eran demasiados sucios, tanto en su higiene personal como en la limpieza de sus pueblos.",2,0,0,1
2160,racismo,Aquí son chismosos ladrones,2,0,0,1
78,ideología política,Como siempre de un lado los paises democraticos y del otro los dictatoriales. Al final es un destino ya escrito porque pongamosno a ver cual sistema funciona tan solo observando hacia donde la gente emigra. Estos wannabe de potencias mundiales no le llegan ni ap dedo meñique del pié a Occidente,0,1,0,0
3243,ideología política,"Wow está mujer no sabe nada de economía, la Guerra no tiene nada que ver solo si dependes de esos países !!! Es sorprendente como los engañan 😮😂😂😂",0,1,0,0
