,video_id,author,comment,vectores_tfidf,comment_stem,sentiment
7450,mifA2nvYlw8,UCXktP2cUGER6V9ZU4o4dK-w,Soy peruana. Hay que ser claros sin cinismo ni hipocresias.  En primer lugar a quien debemos agradecerle es a san martin  porque el si tuvo  esa iniciativa  y de corazón el libertar al peru  el fue ala entrevista q le pidió a bolívar  para libertar el peru. Bolívar no tenia ninguna intención ni le interesaba  hacer una campana libertaria al peru  bolívar egocéntrico el solo tenia ojos  para su país que era la gran Colombia  y su ambición era arrebatale territorios al peru  ño que aprovecho al entrevistarse con san martin cuando cinicamentw le dijo  a san martin  en guayaquil. General bienvenido a tierra gran colombiana   cuando sabía que guayaquil el de antes el guayaquil q era un territorio más grande era peruano. Decirle bienvenido a tierras gran colombiana era de un cinismo terrible. San martin lo le contestó porque no había hizo a pelear sino a pedir su apoyo para libertar el peru.  Y más como bolívar se negó a hacer una campana libertadora al peru  e incluso humilló a  nuestro protector como fue nombrado san martin  protector del peru  cuando le enseno una moneda y le dijo bolívar a san martin  general ud ve 2 caras en ña moneda  y san martin entendiendo saci su sable y le ofreció a bolívar y bolívar le dijo ya le di mi respuesta no lo quiero no bajo mis órdenes.  Tiene q irse. Es así q san martin renuncio a su nombramiento de protector del peru para marcharse y les dio las órdenes a sus tropas. San martinianas y peruanas obedecer a bolívar cuando venga   como ven bolívar  era un enemigo del peru. Y si marchó al peru era para asegurarse q la gran colombia no  fuera atacada en un futuro por las fuerzas espanolas en el peru u para eliminar al peru  como un futuro  rival para su gran colombua es así como con instrucciones presisas mando a sucre a subleva el alto peru para pedir su separación del peru y crear un país con el nombre de su jefe bolívar es así como nació Bolivia  bolívar odio al peru mutila al peru. Y tanto odio al peru que se declaró dictador vitalicio del peru eliminando a generales peruanos que se opusieron  a bolívar.   Sojuzgando bolívar al pueblo peruano.  Y bolívar en las batallas de junio y ayacucho no estuvo presente  sucre  y lastropas peruanas y argentinas y chilenas pelearon junto a las tropas de bolívar  conclusión bolívar no merece tener ni una  estatua ni monumento en el peru porque fue nuestro enemigo,[0. 0. 0. ... 0. 0. 0.],peruana claro cinismo hipocresia primer lugar debemo agradecerl martin iniciativa coraz libertar peru entrevista pidi libertar peru tenia ninguna intenc interesaba hacer campana libertaria peru egoc ntrico solo tenia ojo gran colombia ambici arrebatal territorio peru aprovecho entrevistars martin cinicamentw dijo martin guayaquil gener bienvenido tierra gran colombiana guayaquil guayaquil territorio grand peruano decirl bienvenido tierra gran colombiana cinismo terribl martin contest hizo pelear sino pedir apoyo libertar peru hacer campana libertadora peru incluso humil protector nombrado martin protector peru enseno moneda dijo martin gener cara moneda martin entendiendo saci sabl ofreci dijo respuesta quiero bajo rdene irs martin renuncio nombramiento protector peru marchars rdene tropa martiniana peruana obedec venga enemigo peru march peru asegurars gran colombia atacada futuro fuerza espanola peru eliminar peru futuro rival gran colombua instruccion presisa mando sucr subleva alto peru pedir separaci peru crear nombr jefe naci bolivia odio peru mutila peru odio peru declar dictador vitalicio peru eliminando general peruano opusieron sojuzgando pueblo peruano batalla junio ayacucho present sucr lastropa peruana argentina chilena pelearon junto tropa conclusi merec tener estatua monumento peru enemigo,0.0
7451,mifA2nvYlw8,UCUhHHx9G-CvfJlrxvIVOlmQ,Bolivar es la misma versión de Chávez y de Maduro; si los defienden entonces significa que todos los venezolanos son iguales; y los hechos por Uds. Lo confirman.,[0. 0. 0. ... 0. 0. 0.],bolivar misma versi maduro defienden entonc significa venezolano igual hecho confirman,0.0
7452,mifA2nvYlw8,UCUIWV-WaY4JT5Ehj4E98UpA,"No, y San Martín?",[0. 0. 0. ... 0. 0. 0.],mart,0.0
7453,mifA2nvYlw8,UC14Nq5SuAZXunptXzvz3TaA,"Los logros ..se valoran por su resultado...
Y se reconoce el trabajo de Simon Volibar",[0. 0. 0. ... 0. 0. 0.],logro valoran resultado reconoc trabajo simon volibar,0.0
7455,mifA2nvYlw8,UCmYKn_xhhQlyE3yXo6GrgEA,El único bolivar que conozco es una marca de jabón....,[0. 0. 0. ... 0. 0. 0.],nico bolivar conozco marca,0.0
7459,y4TxlCc0LBw,UC3tU-zTTI0E-mQg8JDZauJA,"Esta lince no tiene reparos, camarón que corre y vuela, todo cae en su cazuela, lo único es trepar y trepar, eso siii.",[0. 0. 0. ... 0. 0. 0.],linc reparo camar corr vuela cazuela nico trepar trepar siii,0.0
7460,y4TxlCc0LBw,UCRLSVcEgPAYgtwrPMqEAnXQ,Los tiempos cambian y la monarquia con  los tiempos.ver la historia de  los reinados,[0. 0. 0. ... 0. 0. 0.],tiempo cambian monarquia tiempo historia reinado,0.0
7461,y4TxlCc0LBw,UCRLSVcEgPAYgtwrPMqEAnXQ,"Lo hecho hecho esta ,mas ya no.juancarlos,inakis,hermanas,nietos etc.a trabajar,que no creo que tengan problemas",[0. 0. 0. ... 0. 0. 0.],hecho hecho juancarlo inaki hermana nieto trabajar creo problema,0.0
7463,y4TxlCc0LBw,UCRLSVcEgPAYgtwrPMqEAnXQ,Le diria la frase de su admirado emerito porque no te callas.dirigida a chaves,[0. 0. 0. ... 0. 0. 0.],diria frase admirado emerito calla dirigida chave,0.0
7466,y4TxlCc0LBw,UC1X7YShkgf83lEfv74hyx2g,Esto esta preparado para desviar la antencion al escandalo de la amnistia y pasarse la contitucion por los huevs,[0. 0. 0. ... 0. 0. 0.],preparado desviar antencion escandalo amnistia pasars contitucion huev,0.0
7467,y4TxlCc0LBw,UC3bpca66H8uLm_DMPMj1YiQ,"😮😮😮😮Hay Españoles qué estará Tramando Danchez con su Gran Batallón unos días y boomerang.
Haber su Vida de Leticia siempre lo han sabido los Españoles.
Yo soy de Perú y me conozco de sobra estos movimientos Algo muy Malísimo viene para España.
Y está Mujer a caído en su propia Trampa qué la a tendido su Amigo el Presi.
Sonrisitas y lala.
Este entramado es muy Sucio .
Da pena por las jovencitas Ella le habrá contado una verdad a medias y ahora sale todo lo Oscuro.",[0. 0. 0. ... 0. 0. 0.],espa ole tramando danchez gran batal boomerang haber vida leticia siempr sabido espa ole conozco sobra movimiento simo vien espa mujer propia trampa tendido amigo presi sonrisita lala entramado sucio pena jovencita habr contado verdad media ahora sale oscuro,0.0
7471,y4TxlCc0LBw,UCXc93TEzJmWqjtTWcqi6zHA,NO SOLAMENTE ES EL LIBRO DE PEÑAFIEL EL PRESUNTO AMANTE ESTA SACANDO PRUEBAS LO PUBLICA EN SUS CUENTAS LA ULTIMA EL DIA 1 DE DICIENBRE,[0. 0. 0. ... 0. 0. 0.],solament libro afiel presunto amant sacando prueba publica cuenta ultima dicienbr,0.0
7472,y4TxlCc0LBw,UCXc93TEzJmWqjtTWcqi6zHA,NO SOLO ES EL LIBRO DE PEÑAFIEL EL PRESUNTO AMANTE ESTA PUBLICANDO SUS PRUEBAS EN SU CUENTA LA ULTIMA EL 1 DE DICIENBRE,[0. 0. 0. ... 0. 0. 0.],solo libro afiel presunto amant publicando prueba cuenta ultima dicienbr,0.0
7476,y4TxlCc0LBw,UCWbWaJjbEyUS0SIyXFRk-Ug,"Jaime del Burgo reconoce que la Reina Letizia Ortiz y él fueron amantes, por 2ª vez, entre julio de 2010 y finales de 2014: Afirma que en 2011 planearon huir juntos y abandonar al Rey Felipe, pero la Reina se echó atrás pocos meses antes de la fecha convenida y cortó la relación. Afirma tener pruebas. Casa Real mantiene silencio al respecto.",[0. 0. 0. ... 0. 0. 0.],jaim burgo reconoc reina letizia ortiz amant julio final afirma planearon huir junto abandonar felip reina poco mese fecha convenida cort relaci afirma tener prueba casa real mantien silencio respecto,0.0
7477,y4TxlCc0LBw,UCyHdvJ9HuzoCZC9_ERzf8uw,"Pues como bien dice Peñafiel , es Juancarlista . Se confirma su fidelidad",[0. 0. 0. ... 0. 0. 0.],pue bien dice afiel juancarlista confirma fidelidad,0.0
7478,y4TxlCc0LBw,UCyHdvJ9HuzoCZC9_ERzf8uw,Da la sensación de que se quiere blanquear al emérito a costa de Letizia,[0. 0. 0. ... 0. 0. 0.],sensaci quier blanquear rito costa letizia,0.0
7480,ujr4PtND64Q,UC9tCCplwHns7F-YSBQkvYlw,Ni uno ni el otro. Que preparen caminó al EXILIÓ,[0. 0. 0. ... 0. 0. 0.],preparen camin exili,0.0
7481,ujr4PtND64Q,UCJAqtw6MOy8juq9fQPZxkPQ,Cuanto de impuesto les sale a ESPAÑA esto....,[0. 0. 0. ... 0. 0. 0.],cuanto impuesto sale espa,0.0
7482,ujr4PtND64Q,UC1WKEwL6Zg2dxEZ4Zh7IWww,"Que bien, hoy e pagado la cuota de autónomos y la seguridad social de los trabajadores. Solo para colegios, sanidad y carreteras. Que alegría que me da ver esto.",[0. 0. 0. ... 0. 0. 0.],bien pagado cuota nomo seguridad social trabajador solo colegio sanidad carretera alegr,0.0
7483,gdOzp0hNJFU,UC6H-2nwHHmEXJq4w5hA7y_A,yo espero que esta gente no tengan mas separtistas que quebec,[0. 0. 0. ... 0. 0. 0.],espero gent separtista quebec,0.0
7484,gdOzp0hNJFU,UCbNje_bwgyUhFSkN8yhtyrg,Viva el Rey,[0. 0. 0. ... 0. 0. 0.],viva,0.0
7485,gdOzp0hNJFU,UCW4njBqbIhO6Rt6LGOi7Nxw,"A veces es mejor un mal arreglo que un buen pleito, a mi pensar, catalunya, lo que quiere en primera instancia es que se le reconozca la diferencia de lenguajes, españa debe hacerlo, reconocer el catalan como lenguaje independiente y no obligarlo a que el castellano sea oficial en catalunya, sino como un lenguaje opcional. Debe el gobierno central, promover una modernizacion del estado de catalunya, aumentando la eficiencia y finiticar los paradigmas que la hacen inviable economicamente; tales como, burocracia innecesaria, inversion agricola, inversion en infraestructura de transporte, con el objeto de aprovechar el punto logistico para el corredor de mercancias que supone catalunya construir para su desarrollo economico. Debe el estado español repensar la deuda  de intereses de catalunya  e ir amortizando los intereses con cuotas diarias, no mensuales, esto daría la oportunidad a catalunya de pagar su deuda. Mas esclavo y menos amo. Debe realizarse un censo de las profesiones existentes en catalunya, y provocar este censo una reingenieria de ubicacion de personas. Iniciar desde la capacidad fisica y mental del contribuyente para el desarrollo en su area determinada, si es un fortachon, a la construccion, si es un debilucho a los libros y a la informatica, olvidarse de su riqueza y ayudar en conjunto a la nacion, puesto que lo que provocaran es que el acceso a francia por esta zona sea conflictuado, España debe garantizar los derechos fundamentales a la educacion, alimentacion, diversion, IGUALDAD, RESPETO, hacia las personas de Catalunya. Como es posible que un catalan no sea presidente de ESPAÑA, esto es Xenofobico, dentro del mismo pais, no se le puede considerar inferior a ninguna persona, o todos en la cama o todos en el suelo, todos deben contar con los mismos derechos, esto es lo que reclama Catalunya, respeto por su gente, respeto por su lenguajue, respeto por sus impuestos, n o es mas.",[0. 0. 0. ... 0. 0. 0.],vece mejor arreglo buen pleito pensar catalunya quier primera instancia reconozca diferencia lenguaj espa debe hacerlo reconoc catalan lenguaj independient obligarlo castellano ofici catalunya sino lenguaj opcion debe gobierno central promov modernizacion catalunya aumentando eficiencia finiticar paradigma hacen inviabl economicament tale burocracia innecesaria invers agricola invers infraestructura transport objeto aprovechar punto logistico corredor mercancia supon catalunya construir desarrollo economico debe espa repensar deuda interes catalunya amortizando interes cuota diaria mensual oportunidad catalunya pagar deuda esclavo meno debe realizars censo profesion existent catalunya provocar censo reingenieria ubicacion persona iniciar capacidad fisica mental contribuyent desarrollo area determinada fortachon construccion debilucho libro informatica olvidars riqueza ayudar conjunto nacion puesto provocaran acceso francia zona conflictuado espa debe garantizar derecho fundamental educacion alimentacion divers igualdad respeto hacia persona catalunya posibl catalan president espa xenofobico dentro mismo pai pued considerar inferior ninguna persona cama suelo deben contar mismo derecho reclama catalunya respeto gent respeto lenguaju respeto impuesto,0.0
7486,gdOzp0hNJFU,UCcCdlRoXISRp32dFJ4Wjy3A,"Nunca exsité pais -vasco france,  el vasco es Vasconda, como el catal, NO saben los Chure-fr copia",[0. 0. 0. ... 0. 0. 0.],nunca exsit pai vasco franc vasco vasconda catal saben chure copia,0.0
7487,gdOzp0hNJFU,UCcCdlRoXISRp32dFJ4Wjy3A,"La région-basca es un dialeto como el dialeto catalan, you vivo en belgica tambien el vlamenco es una lengua????? es un dialecto en belgica. Pero si El breton es una lengua i nation come corsica-armata es un pais una lengua que es de italia robado por napoleon",[0. 0. 0. ... 0. 0. 0.],gion basca dialeto dialeto catalan vivo belgica tambien vlamenco lengua dialecto belgica breton lengua nation come corsica armata pai lengua italia robado napoleon,0.0
7491,07hvk_GCkKg,UCdwbplmDUoQwPPnUgbdr_tA,Jajaja qué como ahora los pantalones los lleva el fugado a el le quedan mal,[0. 0. 0. ... 0. 0. 0.],jajaja ahora pantalon lleva fugado quedan,0.0
7493,07hvk_GCkKg,UCfd3dmffUUCFPWv2gmC8-lw,Menudo gañán.,[0. 0. 0. ... 0. 0. 0.],menudo,0.0
7496,07hvk_GCkKg,UCx1pkA3kqvMwnqiDEJH6Piw,"Vendra el MINISTERIO DE LA verdad y dirá que es mentira..
 el pantalón necesita subir el dobladillo...",[0. 0. 0. ... 0. 0. 0.],vendra ministerio verdad mentira pantal necesita subir dobladillo,0.0
7498,07hvk_GCkKg,UCq9lglGqE9E5dq2grz_d3jg,"jajajajajaja, que lo diga este ya es para dar de comer aparte. No hay nada que conjunte más que un armario lila 😂😂😂😂😂😂😂. A ver si te arreglas los piños que no le llegas a los talones....tú te asemejas más a  Almeida 😂😂😂😂qué mala es la envidia",[0. 0. 0. ... 0. 0. 0.],jajajajajaja diga comer apart conjunt armario lila arregla llega talon asemeja almeida mala envidia,0.0
7499,07hvk_GCkKg,UCAjLB2QdIkv2E4ixrxbqMZw,"Vuelvo a repetir, que de guapo el macarra no tiene nada. Se dice que la cara es el espejo del alma.",[0. 0. 0. ... 0. 0. 0.],vuelvo repetir guapo macarra dice cara espejo alma,0.0
7502,07hvk_GCkKg,UC3jXuHIBIOwcSEP-JarSxcw,Jdr que forma de arrastrar el himno!,[0. 0. 0. ... 0. 0. 0.],forma arrastrar himno,0.0
7505,07hvk_GCkKg,UCuBWzOQ4qsnNsLJR0WmZsEA,No entiendo como la casa Real casaron a esta Republicana en que pensaban el unico rey para nosotros es Don Juan  Carlos y Doña Sofia,[0. 0. 0. ... 0. 0. 0.],entiendo casa real casaron republicana pensaban unico juan carlo sofia,0.0
7508,07hvk_GCkKg,UCq9wGTvPm9O1hhcTU-LvFvQ,"Aunque la mona se vista de seda, mona se queda. Es un desgarramantas, Carlitos. La percha la da la clase, no el careto",[0. 0. 0. ... 0. 0. 0.],aunqu mona vista seda mona queda desgarramanta carlito percha clase careto,0.0
7509,07hvk_GCkKg,UCbJUuEhxg2ZZ308FXFFlo8g,Y no le viste subiéndose el pantalón,[0. 0. 0. ... 0. 0. 0.],vist subi ndose pantal,0.0
7515,XsifqRGE_wo,UCbkSoov8pdyrsfziXhbEO4g,No me gusta Leticia,[0. 0. 0. ... 0. 0. 0.],gusta leticia,0.0
7516,XsifqRGE_wo,UCjYGVsxLmb_kUfUoCqxAkjQ,No olvideis que Rouco dijo que esta pareja era ejemplar. Sabía que era abortista por dos veces divorciada y nos la pone de ejemplo.,[0. 0. 0. ... 0. 0. 0.],olvidei rouco dijo pareja ejemplar abortista vece divorciada pone ejemplo,0.0
7518,XsifqRGE_wo,UCIbRTmvDJ3uQndp4bT61Gvg,Ella se lo pierde ya le llegara su  hora  cuando no encuentre nada  a donde agarrarse,[0. 0. 0. ... 0. 0. 0.],pierd llegara hora encuentr agarrars,0.0
7519,XsifqRGE_wo,UCcY-BlaUnAF9QIeCYFoDkzQ,"Si Leonor salió a la  madre como ponéis hay mal rollo porque va a durar poco la corona ,mejor el rey juan Carlos que busque otros nietos .porque Leonor no se yo ,si es como la madre .😢",[0. 0. 0. ... 0. 0. 0.],leonor sali madr rollo durar corona mejor juan carlo busqu nieto leonor madr,0.0
7520,XsifqRGE_wo,UCMt_4MX4n2ESWMUZ-97N3uw,A Leonor fue educada por la sindicalista y por la lerticia.  Que queréis,[0. 0. 0. ... 0. 0. 0.],leonor educada sindicalista lerticia quer,0.0
7521,XsifqRGE_wo,UCMt_4MX4n2ESWMUZ-97N3uw,El papa menudo pájaro y la Leti otra pájara para la jaula,[0. 0. 0. ... 0. 0. 0.],papa menudo jaro leti jara jaula,0.0
7524,XsifqRGE_wo,UCP95cD1DSUQ91S8n8v-qfXQ,"Dudo que Leonor llegue a ser reina, se desborda la Monaquia Espanola.",[0. 0. 0. ... 0. 0. 0.],dudo leonor llegu reina desborda monaquia espanola,0.0
7526,XsifqRGE_wo,UCXEHv7C77bQhDHVReUoZXAw,6:24 çualquier gobierno debe ėstar al margen de cualquier religión. Reina para el pueblo en general no para un sector específico de religiosos.,[0. 0. 0. ... 0. 0. 0.],ualquier gobierno debe star margen cualquier religi reina pueblo gener sector espec fico religioso,0.0
7529,XsifqRGE_wo,UCZ0cKIRIy23U_2MQgSmrBRA,Si no se tiene fé en Dios lo demás marcha mal.,[0. 0. 0. ... 0. 0. 0.],dio marcha,0.0
7531,CPXL2WcUvIk,UCF0gG4s7S2TjPrmvEvHhlMg,"Canal de Spotify: https://podcasters.spotify.com/pod/show/historiasparauncafe
Culturas de Antiguo Oriente: https://www.youtube.com/playlist?list=PLznWnWtOCu4J8puocA5XRKBOknDPO32yL
Culturas Prehispánicas: https://www.youtube.com/playlist?list=PLznWnWtOCu4JDucEd7Cl1ZMyOI0qnTDxZ
Culturas Europeas Antiguas: https://www.youtube.com/playlist?list=PLznWnWtOCu4KPzTEv8ln3edWMvz-Lmvvg
Podcast Edad Media: https://www.youtube.com/playlist?list=PLznWnWtOCu4L0k1-CuDN5omTsbE2UHMkI

Gracias por el apoyo al canal, les mando un saludo",[0. 0. 0. ... 0. 0. 0.],canal spotifi http podcast spotifi show historiasparauncaf cultura antiguo orient http youtub playlist list plznwnwtocu puoca xrkbokndpo cultura prehisp nica http youtub playlist list plznwnwtocu jduce zmyoi qntdxz cultura europea antigua http youtub playlist list plznwnwtocu kpztev edwmvz lmvvg podcast edad media http youtub playlist list plznwnwtocu cudn omtsb uhmki gracia apoyo canal mando saludo,0.0
7532,CPXL2WcUvIk,UCMpL3ncqEfy7XpRYpj9gO0A,"Buena historia sobre los Cañaris. Soy descendiente de los Cañaris. Ojala hagan otro video sobre los mejores navegantes del Pacífico suraméricano. Me refiero a los Punáes, Huancavilcas y Mantas q navegaban sobre la mejor madera balsa del mundo. Estos vivian en costas ecuatorianas. Alcanzaron a navegar hacia el norte q hoy en dia es Mexico y al sur lo q es Chile. Tenian trueques comerciales llevando del Ecuador a Mexico el CACAO y traian el AGUACATE a Sur América por dar un ejemplo de los trueques. También comercializaban el iche q quiere decir maní. Saludos desde Guayaquil, Ecuador.",[0. 0. 0. ... 0. 0. 0.],buena historia ari descendient ari ojala hagan video mejor navegant fico suram ricano refiero huancavilca manta navegaban mejor madera balsa mundo vivian costa ecuatoriana alcanzaron navegar hacia nort mexico chile tenian truequ comercial llevando ecuador mexico cacao traian aguac rica ejemplo truequ tambi comercializaban ich quier decir saludo guayaquil ecuador,0.0
