,Unnamed: 0,video_id,author,comment,vectores_tfidf,comment_stem,sentiment,hateful,targeted,aggresive
3515,6825,pxKbeAwHd0g,UCUoJbzMtkVa7_wnqzy53wng,"Pocas veces estoy de acuerdo con él en todo lo que dice, pero está vez tiene toda la razón en todo.
Viva el Rey Juan Carlos y Viva la Reina Sofia y viva la Princesa Leonor.",[0. 0. 0. ... 0. 0. 0.],poca vece acuerdo dice toda viva juan carlo viva reina sofia viva princesa leonor,0.0,0.02319823019206524,0.012101559899747372,0.010810292325913906
3516,6827,pxKbeAwHd0g,UC_5BEWsJIGlvMI7VHzkslgw,"Yo creo que hay slgo mas del odio que se tienen ambos
.Si es verdad ??que hace tiempo que Felipe Vl hay otra persona
 que es muy del agrado de Juan Carlos😂
Ya se sabra el final.,.....UH!
Juan Carlos, debe de estar en un lugar estable por su edad.
Y siu movilidad, cada vez mas reducida.
Los que si los que no, hacer la vista gorda y ya esta.
Que se instale en El Palacio de la Zarzuela, donde ha vivido simempre, que termine ahi los años que le queden.
El Palacio es sumamente grabnde,para no verse si no quieren , cada uno tiene su rspacio un alejado, unos de otros.
Letizia no manda.
Lo que si tiene prisa es de vivir en El Palacio de la Zarzuela.
La Casita del Principe donde vive  Letizia y las  hijas,
No tiene categoria. Para vivir los Reyes de España y la heredera.
Aviso a la gente  lo que viene!
Tanto si se divorcia, como si no se divorcia..
Letizia  se peroetuara a vivir Eln el Palacio de la zaruela, 
 por  dos razones..
O bien por que siga de Reina Consorte.
O bien como madre de Reina .
Los que creian que la perderian de vista,
Ni de coña!!!
Salvo que dentro de 8 años haya una consulta al pueblo y
Llegue la Republica.
Porque FeloeVl, ha hecho in guiño a los jovenes??, 
 Los  jovenes ,de hoy  no les interesa la Monarquia.
Esto ces hacer un  guiño a esta nueva generacion ,
que han cumplido con Leonor los prosimos cuatro años,   ocho años, que vayan creciendo con esta imagen de Monarquia joven , no es suficiente,
Ahora mismo, la Monarquia  es menos. del 40%. 
Quedan unos años.Que pereza!!
Necesitamos politicos buenos
Que pongan a funcionar  y mejorar la vida de los Españoles, va en camino.
Si Dios quiere.
Sanidad,  medicinas, Seguriad, pensines,  educacion,,todo esto va bien.
Hay algunos temas, viviendas publicas, jovenes mejor renumerados. Animo!!!! 2:37",[0. 0. 0. ... 0. 0. 0.],creo slgo odio ambo verdad hace tiempo felip persona agrado juan carlo sabra final juan carlo debe lugar establ edad movilidad cada reducida hacer vista gorda instal palacio zarzuela vivido simempr termin queden palacio sumament grabnd vers quieren cada rspacio alejado letizia manda prisa vivir palacio zarzuela casita princip vive letizia hija categoria vivir rey espa heredera aviso gent vien divorcia divorcia letizia peroetuara vivir palacio zaruela razon bien siga reina consort bien madr reina creian perderian vista salvo dentro consulta pueblo llegu republica feloevl hecho joven joven interesa monarquia hacer nueva generacion cumplido leonor prosimo cuatro ocho vayan creciendo imagen monarquia joven suficient ahora mismo monarquia meno quedan pereza necesitamo politico bueno pongan funcionar mejorar vida espa ole camino dio quier sanidad medicina seguriad pensin educacion bien tema vivienda publica joven mejor renumerado animo,0.0,0.09634636342525482,0.015614129602909088,0.06381431221961975
3517,6828,pxKbeAwHd0g,UCLkGQIulejHlJ-flv7vwbKg,El problema del rey Felipe es haberse enamorado de alguien que se cree superior recordarle que el rey es él y el emérito ha hecho cosas buenas y merece vivir y morir en España la Reyna si no quiere aldea que se vaya a un balneario de relax,[0. 0. 0. ... 0. 0. 0.],problema felip habers enamorado alguien cree superior recordarl rito hecho cosa buena merec vivir morir espa reyna quier aldea vaya balneario relax,0.0,0.014242073521018028,0.0067406813614070415,0.012122447602450848
3518,6829,pxKbeAwHd0g,UC4NfCE1QCKaGRFH5INTgNfA,El Rey Emerito q regrese a su patria España  su pais te Esperamos,[0. 0. 0. ... 0. 0. 0.],emerito regres patria espa pai esperamo,0.0,0.04834898188710213,0.023350900039076805,0.025773786008358
3519,6831,pxKbeAwHd0g,UCEt--Xin8iVyg4Ci_ZCOSqg,Republicana de …..,[0. 0. 0. ... 0. 0. 0.],republicana,0.0,0.3042416572570801,0.07836250960826874,0.15373586118221283
3520,6832,pxKbeAwHd0g,UCnQQRuNieno-bm3Yxuri0Cw,Mejir que la mande a la aldea y cuando antes mejor,[0. 0. 0. ... 0. 0. 0.],mejir mand aldea mejor,0.0,0.15711137652397156,0.027422023937106133,0.09077180176973343
3521,6833,pxKbeAwHd0g,UCDg2AUlqbzQqIexwp9VYzZw,Mi modesta pero firme opinión es fuera Leticia le gustaría que se lo hicieran a sus padres …………….,[0. 0. 0. ... 0. 0. 0.],modesta firm opini leticia gustar hicieran padr,0.0,0.020820975303649902,0.02686217613518238,0.019097337499260902
3522,6834,nSni8pSM_64,UCtzfCfiVLTjcSGubXTtc_iQ,"Cuando será el dia en que la gente empiece a ver la realidad de los personajes!?......... hay, señor!!!",[0. 0. 0. ... 0. 0. 0.],gent empiec realidad personaj,0.0,0.017400367185473442,0.013025847263634205,0.017398858442902565
3523,6839,nSni8pSM_64,UC1qInfv3LLBws9FWXgxNvjA,Será de la desesperación porque otra cosa.Vamos no digas pavas.,[0. 0. 0. ... 0. 0. 0.],desesperaci cosa vamo diga pava,0.0,0.05506714805960655,0.024619609117507935,0.02831156738102436
3524,6844,nSni8pSM_64,UCRUNzroF4X22baulgWnXiKg,"Si la esperanza es ese felpudo estamos apañaos, nosotros tendremos que sacar esto nosotros adelante, por qué ese felpudo no va a hacer nada,",[0. 0. 0. ... 0. 0. 0.],esperanza felpudo sacar adelant felpudo hacer,0.0,0.014883526600897312,0.0095047103241086,0.011009748093783855
3525,6846,nSni8pSM_64,UCMB9tGb0RZ7AwEWWyNJV4Kg,Fuera el rey no pinta nada,[0. 0. 0. ... 0. 0. 0.],pinta,0.0,0.06590183824300766,0.051998063921928406,0.05122637376189232
3526,6847,nSni8pSM_64,UCMB9tGb0RZ7AwEWWyNJV4Kg,Fuerabel rey,[0. 0. 0. ... 0. 0. 0.],fuerabel,0.0,0.3084855079650879,0.03140309080481529,0.15647530555725098
3527,6848,nSni8pSM_64,UCTXZsXD3uin-oAx-ryvFQfg,"La única esperanza somos nosotros , el pueblo español .",[0. 0. 0. ... 0. 0. 0.],nica esperanza pueblo espa,0.0,0.05654095113277435,0.009001722559332848,0.031609050929546356
3528,6851,nSni8pSM_64,UCH_Und0w1WLyR2xTTSTgF3Q,"Si depende de Felipe,estamos apañados. ¿Donde se mete con la que está cayendo? 😂",[0. 0. 0. ... 0. 0. 0.],depend felip ado mete cayendo,0.0,0.01370149664580822,0.012757902964949608,0.012852109037339687
3529,6853,nSni8pSM_64,UCO2wUWYUyLygiGpiKHs5GSg,"Lo que debería hacer Felipe VI es tomar todos los poderes del estado como capitán general de los tres ejércitos, disolver las cortes y nuevas elecciones como hizo su padre en su momento. El argumento es fácil de entender, el Rey es el símbolo de la unidad de España y de los españoles y cuando se pretende tumbar este símbolo hay que reaccionar. Si no lo hace la monarquía se extinguirá porque no tendría razón de ser al no representar ningún valor constitucional",[0. 0. 0. ... 0. 0. 0.],deber hacer felip tomar poder capit gener tre rcito disolv cort nueva eleccion hizo padr momento argumento entend mbolo unidad espa espa ole pretend tumbar mbolo reaccionar hace monarqu extinguir tendr representar ning valor constitucion,0.0,0.035801708698272705,0.011931891553103924,0.02442304976284504
3530,6854,FPfcsDx97lQ,UCSRE0GiE6JuMrYEoRx-f7cg,madre mia lo que me he reido que grande,[0. 0. 0. ... 0. 0. 0.],madr reido grand,0.0,0.021645257249474525,0.01716253161430359,0.019104117527604103
3531,6855,FPfcsDx97lQ,UCcUke01GNtvR92RkUGc4c2A,Muy pero que muy bueno!!!!!!!!!! jajajajaja,[0. 0. 0. ... 0. 0. 0.],bueno jajajajaja,0.0,0.06331577152013779,0.018080372363328934,0.037882015109062195
3532,6856,FPfcsDx97lQ,UCiTVVKicaMPWfVxVExP_9PQ,"Muy original y divertida, ¡¡¿a qué esperan para ponerla en algún canal de televisión nacional?!!",[0. 0. 0. ... 0. 0. 0.],origin divertida esperan ponerla canal televisi nacion,0.0,0.040067363530397415,0.02212103269994259,0.03033064492046833
3533,6857,FPfcsDx97lQ,UCKgmhrgVhm181SCUq3FmYhg,"Muy bueno!!!!!!!! XD . Genial las versiones de las canciones, las coreografías, el vestuario y claro los chistes (^_^)",[0. 0. 0. ... 0. 0. 0.],bueno genial version cancion coreograf vestuario claro chist,0.0,0.02181793935596943,0.008642066270112991,0.0124565614387393
3534,6858,uoKS8lfQN6Q,UCKegEzRoioexEBcdgVisAfQ,"Inspiración para el ""Europa Universalis""",[0. 0. 0. ... 0. 0. 0.],inspiraci europa universali,0.0,0.03651111572980881,0.020499693229794502,0.028227774426341057
3535,6862,qxELRaSTtx0,UChXBEVHnTsL1txm8vUT2N3w,"Pues yo espero que no sea el PP el que gane en el parlamento Europeo.
VOX ES EL UNICO WUE PUEDE SALVAR ESPAÑA",[0. 0. 0. ... 0. 0. 0.],pue espero gane parlamento europeo unico pued salvar espa,0.0,0.02618851698935032,0.006013848818838596,0.016068007797002792
3536,6863,qxELRaSTtx0,UC7Od_8NTbeEtc-bPIBqLOnw,Un atajo de chupokteros💪😡,[0. 0. 0. ... 0. 0. 0.],atajo chupoktero,0.0,0.047295942902565,0.028193650767207146,0.02642332948744297
3537,6864,qxELRaSTtx0,UCaNrYNA5jlObqGmTngdHayg,Los que lossiguen ! Mojamco prendido lo que esta pasando!!! U zi llega fonde quiere llegar!! No piensen que no les  Extrañe que ma porque les va  a caer tambien!! O no lo han emprendido????,[0. 0. 0. ... 0. 0. 0.],lossiguen mojamco prendido pasando llega fond quier llegar piensen extra caer tambien emprendido,0.0,0.12967628240585327,0.00939374789595604,0.04376864805817604
3538,6868,qxELRaSTtx0,UCb-DAhwYDX7IW6ADzWQPslg,SERAN DE LA MISMA CALAÑA QUE ELLOS,[0. 0. 0. ... 0. 0. 0.],seran misma cala,0.0,0.5683489441871643,0.3309484124183655,0.32020947337150574
3539,6869,qxELRaSTtx0,UCAxwIwCDLHwGgjQECKfJwXw,"Eurico. Por el jefe del Estado. Pena :ninguna.
Lleva la Chapita Obedecen al mismo jefe.",[0. 0. 0. ... 0. 0. 0.],eurico jefe pena ninguna lleva chapita obedecen mismo jefe,0.0,0.1745242029428482,0.02315899170935154,0.05967152863740921
3540,6870,qxELRaSTtx0,UC79N6y3bJWXYNMJ1MaG-4LQ,"Sí una persona que comete un delito o incumple la ley en una sociedad civilizada, se le detiene, se le investiga, y, en su caso, se le juzga con todas las garantías y, si se le declara culpable, se le condena; con más motivo quien cometa un delito gravísimo, como es un golpe de estado, incumpliendo flagrantemente la CE, Ley de Leyes, poniendo en riesgo la convivencia y la paz social de una Nación y un Estado de Derecho Democrático; habría que detenerlo, ponerlo a disposición judicial, juzgarlo y, si fuera culpable condenarlo; así de fácil, la Ley y la igualdad en un Estado de Derecho es igual para todos",[0. 0. 0. ... 0. 0. 0.],persona comet delito incumpl sociedad civilizada detien investiga caso juzga toda garant declara culpabl condena motivo cometa delito grav simo golp incumpliendo flagrantement ley poniendo riesgo convivencia social naci derecho democr tico habr detenerlo ponerlo disposici judici juzgarlo culpabl condenarlo igualdad derecho igual,0.0,0.023778732866048813,0.00771287502720952,0.01821999065577984
3541,6871,qxELRaSTtx0,UCiL-8qLUF3Cv_IjmVZacK5w,Rinden cuenta a base d rodilleras y estos representa un pais tan maravilloso como este??😢😮🍌🍌🍌☠️☠️,[0. 0. 0. ... 0. 0. 0.],rinden cuenta base rodillera representa pai maravilloso,0.0,0.02005077339708805,0.010551773943006992,0.010609343647956848
3542,6873,qxELRaSTtx0,UCJRzsQG2i045xvREhvrnjzA,"0:13: 👥 El orador critica al gobierno como débil y controlado por delincuentes, destacando la externalización del control parlamentario como una de las mayores fechorías.
4:43: 🔍 El video discute la influencia de Torra y Sánchez Castejón en el gobierno de España.
10:20: 🇪🇸 El vídeo trata sobre la situación política en España, destacando el papel del rey y la lucha por la democracia y la ley.
14:57: 🗣️ Se discute sobre la situación política actual en España y los cambios en el gobierno.
19:38: 🗣️ El video critica el gobierno y la gestión de la pobreza en España.
24:51: 🗣️ Discusión sobre la vida y el trabajo, crítica a los políticos por no ganarse su sueldo.
29:23: 🤔 El video discute la falta de patriotismo y sentido de estado en ciertos grupos políticos, así como la hipocresía de algunos líderes políticos.
34:14: 👮‍♂️ El video critica el papel de la policía en España y cuestiona si el país es realmente un estado de derecho.
39:04: 💥 El video describe el uso de material de guerra por parte de la policía en un evento de protesta en Ferran.
Resumen por Tammy AI",[0. 0. 0. ... 0. 0. 0.],orador critica gobierno controlado delincuent destacando externalizaci control parlamentario mayor fechor video discut influencia torra nchez castej gobierno espa trata situaci tica espa destacando papel lucha democracia discut situaci tica actual espa cambio gobierno video critica gobierno gesti pobreza espa discusi vida trabajo tica tico ganars sueldo video discut falta patriotismo cierto grupo tico hipocr dere tico video critica papel polic espa cuestiona realment derecho video describ materi guerra part polic evento protesta ferran resumen tammi,0.0,0.04281896725296974,0.010073668323457241,0.033986255526542664
3543,6876,qxELRaSTtx0,UC79N6y3bJWXYNMJ1MaG-4LQ,"Tal como se está desarrollando la legislatura y el gobierno de Sánchez, nos podríamos ahorrar las Cortes Generales; o sea el Congreso y el Senado; ya que las leyes se debaten y aprueban en los cuartos oscuros de una Nación extranjera( Suiza), por unos cuantos y, al margen de la mayoría  delos representantes electos saludos de  las urnas",[0. 0. 0. ... 0. 0. 0.],desarrollando legislatura gobierno nchez podr amo ahorrar cort general congreso senado ley debaten aprueban cuarto oscuro naci extranjera suiza cuanto margen mayor delo representant electo saludo urna,0.0,0.014183076098561287,0.006324389483779669,0.009650923311710358
3544,6883,7NMN_X4-4nU,UC8xVpHIDhph8a4EE6nzyNrQ,tengo billetes viejos,[0. 0. 0. ... 0. 0. 0.],billet viejo,0.0,0.03483520448207855,0.03595656901597977,0.03182489797472954
3545,6884,7NMN_X4-4nU,UCeAJivZG4j_fdNwzw4bBeCg,"Hola tengo en mi poder un billete de mil pesetas serie A 216103 con la imagen de Benito Pérez Galdós del año 1979 , quisiera saber que valor tiene ahora? Para los coleccionistas.",[0. 0. 0. ... 0. 0. 0.],hola poder billet peseta seri imagen benito gald quisiera saber valor ahora coleccionista,0.0,0.011278354562819004,0.007596729788929224,0.008450384251773357
3546,6887,7NMN_X4-4nU,UCL0GHOgvTpHlGC6J96muhuQ,"Para los que llevamos poco tiempo en este mundo,este tipo de videos, hace que cada vez te enganche más.Para mi eres un referente y seguro que para mucha gente.No dejes de hacer estos vídeos compañero.Mereces salir tu en en billete por la divulgación que Haces de la notafilia jajajaja.fuera de bromas,eres un crack.",[0. 0. 0. ... 0. 0. 0.],llevamo tiempo mundo tipo video hace cada enganch referent seguro mucha gent deje hacer deo compa merec salir billet divulgaci hace notafilia jajajaja broma crack,0.0,0.013643571175634861,0.008933516219258308,0.010698399506509304
3547,6890,7NMN_X4-4nU,UCGczPXTngGAT8d5sdyg3j2g,"Hola Raúl, muy buen video, gracias por las explicaciones y las curiosidades de las series, son un mundo, un saludo.",[0. 0. 0. ... 0. 0. 0.],hola buen video gracia explicacion curiosidad seri mundo saludo,0.0,0.01337703038007021,0.006354197859764099,0.00958157330751419
3548,6893,7NMN_X4-4nU,UCyM0_LnnhOLGtxmB7U-jBhQ,Billete de los 1.000 talegos de estos los pude utilizar muy pocos... la otra versión de 1000 pesetas es la que más utilize,[0. 0. 0. ... 0. 0. 0.],billet talego pude utilizar poco versi peseta util,0.0,0.016515376046299934,0.011642958968877792,0.014828276820480824
3549,6897,xZ0s0-KAxNc,UCgF80g2t67n0hpC8-J2RniA,No mientas fue a Perú,[0. 0. 0. ... 0. 0. 0.],mienta,0.0,0.16039802134037018,0.042359210550785065,0.09225266426801682
3550,6899,xZ0s0-KAxNc,UCLN016ScY5162K5psuTRiTw,"Yo creo que la plebeya Leticia  tiene envidia de todo que vida tuvo ella novios, amantes abortos edp es un sacrilegio cuando conoció a Felipe y la chica déjenla en paz es normal,fíjense ustedes el peligro de convertir en una dictadura de Sánchez eso es una amenaza democrática viva carajo ole para España y su pueblo❤",[0. 0. 0. ... 0. 0. 0.],creo plebeya leticia envidia vida novio amant aborto sacrilegio conoci felip chica jenla normal jens usted peligro convertir dictadura nchez amenaza democr tica viva carajo espa pueblo,0.0,0.04914740100502968,0.010670295916497707,0.028318064287304878
3551,6901,xZ0s0-KAxNc,UCpJ123Sp546OC1jVlVJ9Esw,"Bueno sí, que Letizia ha difo y rs una santa..😂",[0. 0. 0. ... 0. 0. 0.],bueno letizia difo santa,0.0,0.04423489049077034,0.04600709676742554,0.019845182076096535
3552,6902,xZ0s0-KAxNc,UCs-7ORxwp63khjZEPTXNpbg,"Hola Enrique 
Vamos a ver
Hsy cosas y cosas 
No es considerada  familia Real directa
Es joven  en fin 
Gracias 😘",[0. 0. 0. ... 0. 0. 0.],hola enriqu vamo cosa cosa considerada familia real directa joven gracia,0.0,0.013636245392262936,0.009232270531356335,0.013399781659245491
3553,6903,xZ0s0-KAxNc,UCtYgG0oSS1thJqiV-vF_uVQ,"Enrique, que no es jura de bandera es la jura de la constirución. Lo de la jura de bandera fue otro acto anterior",[0. 0. 0. ... 0. 0. 0.],enriqu jura bandera jura constiruci jura bandera acto anterior,0.0,0.014978459104895592,0.011582640931010246,0.011716092936694622
3554,6905,xZ0s0-KAxNc,UCkVdqBrSKXUBkJm7z7bkjWw,Pro Vicky,[0. 0. 0. ... 0. 0. 0.],vicki,0.0,0.05740547552704811,0.03992345184087753,0.038984064012765884
3555,6906,xZ0s0-KAxNc,UCkVdqBrSKXUBkJm7z7bkjWw,Po Viky y tengo 71 años.,[0. 0. 0. ... 0. 0. 0.],viki,0.0,0.03673102334141731,0.02581394650042057,0.022191355004906654
3556,6907,xZ0s0-KAxNc,UCkVdqBrSKXUBkJm7z7bkjWw,Y la reina posó desnuda para un cuadro en Cuba,[0. 0. 0. ... 0. 0. 0.],reina desnuda cuadro cuba,0.0,0.21260592341423035,0.05637117475271225,0.053074032068252563
3557,6911,xZ0s0-KAxNc,UCJFxCYgiZVVM8rRsQyg8_NQ,"Tú quien eres para juzgar lo que es normal en una jovencita y de la familia Real , no de la tuya ….,",[0. 0. 0. ... 0. 0. 0.],juzgar normal jovencita familia real,0.0,0.20631720125675201,0.07899431884288788,0.08359000831842422
3558,6912,xZ0s0-KAxNc,UCAA7HvfXdwxyHgURSjqIXBQ,"Que no acudan esa, mejor. Vaya banda",[0. 0. 0. ... 0. 0. 0.],acudan mejor vaya banda,0.0,0.3213982582092285,0.011925322003662586,0.15647275745868683
3559,6913,xZ0s0-KAxNc,UC7UAUP5B_AakD0KMPiGPoGg,buenas,[0. 0. 0. ... 0. 0. 0.],buena,0.0,0.08034977316856384,0.05961485952138901,0.06169608235359192
3560,6914,TIawZSuAbEg,UCWufUAmkhcRH6zGSVJ-HZxw,Vox presidente fuera gobierno 💩💩💩💩,[0. 0. 0. ... 0. 0. 0.],president gobierno,0.0,0.023073023185133934,0.011487597599625587,0.015532758086919785
3561,6917,TIawZSuAbEg,UCp9iO6QPaoEMFs3LpSm8XbA,"Socialistas.....Rusia os necesita, dan una paguita.",[0. 0. 0. ... 0. 0. 0.],socialista rusia necesita paguita,0.0,0.9117581248283386,0.24549870193004608,0.7621142268180847
3562,6919,TIawZSuAbEg,UCFRz91R7WETe5H4_sVSL38g,Solo queda VOX 💪🇪🇦,[0. 0. 0. ... 0. 0. 0.],solo queda,0.0,0.04766817018389702,0.022693531587719917,0.028080802410840988
3563,6920,TIawZSuAbEg,UCYL-TlW2UTnn5bvYM9MWruA,Ojalá sea cierto!,[0. 0. 0. ... 0. 0. 0.],ojal cierto,0.0,0.04461580514907837,0.01656709983944893,0.03396850824356079
3564,6932,TIawZSuAbEg,UCtjiKNvnbJCQOGjQhiUIxRQ,"Ya va siendo hora de que desde el REY hacia abajo, INCLUIDO el REY, JUECES, FISCALES, TRIBUNAL SUPREMO, TRIBUNAL CONSTITUCIONAL, CGPJ, MAGISTRADOS, EJÉRCITO, GUARDIA CIVIL, OPOSICIÓN, etc etc, SE EMPIECEN A GANAR LA NÓMINA QUE LES PAGAMOS TODOS LOS MESES y actúen de OFICIO, porque están obligados a ello, PORQUE DE LO CONTRARIO PRONTO NO HABRÁ QUIEN LES PAGUE LA NÓMINA",[0. 0. 0. ... 0. 0. 0.],siendo hora hacia abajo incluido juec fiscal tribun supremo tribun constitucion cgpj magistrado rcito guardia civil oposici empiecen ganar mina pagamo mese oficio obligado ello contrario pronto habr pagu mina,0.0,0.03183405101299286,0.00778953405097127,0.017550388351082802
3565,6933,U95jCzjg1kw,UCa3E5Rn02OyAtv3meC48GSQ,"Un jersey ocho años???,,,solo???,,,,a mi me duran bastante más,,",[0. 0. 0. ... 0. 0. 0.],jersey ocho solo duran bastant,0.0,0.021166186779737473,0.013113999739289284,0.014423693530261517
3566,6936,U95jCzjg1kw,UCs7o1d1AxjZ5j1aeDRUyHww,Profesional del bla bla bla que no ha trabajado en su P. Vida. Saludos.,[0. 0. 0. ... 0. 0. 0.],profesion trabajado vida saludo,0.0,0.03668687865138054,0.022756308317184448,0.02864905446767807
3567,6937,U95jCzjg1kw,UCcoFnaLZDBF8F6CzRg56Xpw,"¿Se puede saber que ha fumado este personaje?
...y anda que la profe..., !!!",[0. 0. 0. ... 0. 0. 0.],pued saber fumado personaj anda profe,0.0,0.01497162226587534,0.007364465855062008,0.009661397896707058
